INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
18	 0	2.810	2.655	2.275	2.147
18	 1	2.798	2.743	2.426	2.382
18	 2	2.809	2.757	2.485	2.439
18	 3	2.701	2.609	2.487	2.405
18	 4	2.806	2.760	2.612	2.573
18	 5	2.909	2.829	2.773	2.699
18	 6	2.975	2.985	2.812	2.811
18	 7	3.071	2.967	2.980	2.876
19	 0	2.904	2.609	2.368	2.130
19	 1	2.746	2.559	2.397	2.238
19	 2	2.725	2.615	2.424	2.328
19	 3	2.683	2.552	2.418	2.310
19	 4	2.665	2.593	2.426	2.360
19	 5	2.812	2.720	2.570	2.485
19	 6	3.007	2.825	2.747	2.582
19	 7	2.977	2.869	2.785	2.674
20	 0	3.541	3.216	2.818	2.557
20	 1	3.390	3.261	2.888	2.788
20	 2	3.367	3.248	2.902	2.803
20	 3	3.312	3.265	2.876	2.839
20	 4	3.156	3.100	2.810	2.774
20	 5	3.362	3.265	3.087	3.003
20	 6	3.412	3.347	3.144	3.069
20	 7	3.201	3.143	3.004	2.954
21	 0	3.311	2.839	2.683	2.290
21	 1	3.146	2.895	2.699	2.479
21	 2	2.818	2.724	2.458	2.387
21	 3	2.839	2.754	2.520	2.446
21	 4	2.993	2.897	2.669	2.569
21	 5	2.853	2.747	2.583	2.490
21	 6	2.841	2.826	2.563	2.572
21	 7	2.898	2.879	2.664	2.634
22	 0	3.056	3.004	2.491	2.463
22	 1	2.928	2.639	2.544	2.297
22	 2	2.759	2.695	2.475	2.419
22	 3	2.754	2.710	2.526	2.491
22	 4	2.799	2.766	2.626	2.592
22	 5	2.935	2.784	2.840	2.697
22	 6	2.891	2.829	2.834	2.766
22	 7	2.848	2.782	2.854	2.795
23	 0	3.444	2.714	2.786	2.208
23	 1	3.021	2.761	2.595	2.380
23	 2	2.840	2.736	2.453	2.364
23	 3	2.786	2.710	2.471	2.413
23	 4	2.876	2.744	2.551	2.436
23	 5	2.835	2.754	2.561	2.497
23	 6	2.885	2.802	2.607	2.518
23	 7	3.066	3.001	2.804	2.740
24	 0	3.483	2.907	2.722	2.291
24	 1	3.070	2.897	2.608	2.469
24	 2	2.900	2.774	2.543	2.408
24	 3	2.857	2.800	2.564	2.507
24	 4	2.866	2.761	2.580	2.479
24	 5	2.797	2.676	2.547	2.437
24	 6	2.857	2.801	2.576	2.529
24	 7	2.855	2.808	2.646	2.612
25	 0	3.522	3.484	2.827	2.797
25	 1	3.304	3.167	2.772	2.642
25	 2	3.144	3.066	2.719	2.655
25	 3	3.073	3.003	2.662	2.599
25	 4	3.077	2.999	2.711	2.635
25	 5	3.124	3.109	2.784	2.770
25	 6	3.160	3.025	2.831	2.713
25	 7	3.229	3.089	2.932	2.809
26	 0	2.961	2.532	2.395	2.042
26	 1	2.911	2.704	2.501	2.333
26	 2	2.806	2.621	2.497	2.337
26	 3	2.747	2.644	2.484	2.399
26	 4	2.841	2.698	2.606	2.476
26	 5	2.883	2.785	2.702	2.617
26	 6	2.902	2.786	2.807	2.695
26	 7	3.136	3.009	3.035	2.923
27	 0	2.754	2.315	2.237	1.880
27	 1	2.780	2.590	2.409	2.249
27	 2	2.555	2.391	2.342	2.189
27	 3	2.587	2.472	2.420	2.317
27	 4	2.602	2.423	2.433	2.270
27	 5	2.689	2.605	2.520	2.445
27	 6	2.709	2.579	2.601	2.483
27	 7	2.929	2.740	2.802	2.616
28	 0	2.743	2.586	2.218	2.100
28	 1	2.670	2.616	2.340	2.305
28	 2	2.839	2.818	2.551	2.539
28	 3	2.689	2.676	2.462	2.455
28	 4	2.696	2.657	2.553	2.520
28	 5	2.797	2.782	2.673	2.665
28	 6	2.863	2.842	2.750	2.726
28	 7	2.969	2.966	2.857	2.856
29	 0	2.668	2.494	2.172	2.035
29	 1	2.597	2.510	2.253	2.175
29	 2	2.441	2.417	2.209	2.190
29	 3	2.705	2.670	2.485	2.442
29	 4	2.669	2.634	2.457	2.423
29	 5	2.577	2.535	2.535	2.493
29	 6	2.820	2.749	2.714	2.652
29	 7	2.818	2.790	2.741	2.708
30	 0	2.636	2.439	2.154	1.994
30	 1	2.669	2.589	2.358	2.291
30	 2	2.468	2.431	2.243	2.212
30	 3	2.514	2.485	2.273	2.250
30	 4	2.426	2.386	2.233	2.196
30	 5	2.443	2.446	2.238	2.239
30	 6	2.640	2.638	2.431	2.432
30	 7	2.708	2.704	2.555	2.554
31	 0	2.456	2.317	2.053	1.938
31	 1	2.460	2.393	2.194	2.137
31	 2	2.465	2.442	2.230	2.214
31	 3	2.509	2.451	2.341	2.287
31	 4	2.663	2.619	2.481	2.447
31	 5	2.610	2.573	2.543	2.495
31	 6	2.651	2.613	2.632	2.581
31	 7	2.791	2.752	2.778	2.741
