INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
23	 2	2.900	2.828	2.528	2.492
23	 3	2.918	2.895	2.585	2.584
23	 4	2.834	2.813	2.561	2.524
23	 5	2.840	2.800	2.597	2.551
23	 6	2.884	2.860	2.698	2.682
23	 7	2.879	2.834	2.736	2.694
24	 0	3.226	3.157	2.617	2.560
24	 1	3.060	3.041	2.688	2.655
24	 2	2.811	2.823	2.515	2.524
24	 3	2.932	2.931	2.687	2.692
24	 4	2.986	2.984	2.762	2.762
24	 5	3.068	3.071	2.847	2.845
24	 6	2.964	2.972	2.789	2.795
24	 7	3.072	3.073	2.907	2.914
25	 0	3.147	3.118	2.545	2.521
25	 1	3.191	3.136	2.708	2.652
25	 2	3.126	3.140	2.721	2.727
25	 3	3.053	3.058	2.728	2.726
25	 4	3.081	3.053	2.792	2.763
25	 5	3.149	3.136	2.965	2.960
25	 6	3.106	3.071	2.986	2.953
25	 7	3.094	3.050	2.984	2.942
26	 0	3.036	3.035	2.499	2.485
26	 1	3.128	3.128	2.623	2.621
26	 2	2.955	2.940	2.634	2.646
26	 3	3.003	2.986	2.756	2.746
26	 4	3.095	3.103	2.829	2.824
26	 5	3.083	3.055	2.908	2.888
26	 6	3.207	3.224	3.104	3.114
26	 7	3.200	3.192	3.114	3.104
27	 0	2.759	2.662	2.276	2.197
27	 1	2.895	2.825	2.494	2.436
27	 2	2.725	2.686	2.383	2.351
27	 3	2.836	2.737	2.481	2.397
27	 4	2.925	2.843	2.614	2.537
27	 5	2.862	2.745	2.653	2.559
27	 6	2.823	2.781	2.654	2.647
27	 7	3.105	3.070	2.907	2.874
28	 0	2.765	2.716	2.261	2.222
28	 1	2.663	2.649	2.352	2.343
28	 2	2.751	2.717	2.461	2.444
28	 3	2.610	2.587	2.413	2.392
28	 4	2.706	2.703	2.567	2.574
28	 5	2.760	2.724	2.667	2.632
28	 6	2.718	2.713	2.662	2.665
28	 7	2.999	2.997	2.977	2.978
29	 0	3.164	3.116	2.609	2.565
29	 1	3.029	2.993	2.588	2.565
29	 2	2.929	2.900	2.544	2.527
29	 3	2.869	2.846	2.591	2.567
29	 4	3.017	3.030	2.747	2.754
29	 5	2.933	2.921	2.719	2.710
29	 6	2.946	2.918	2.770	2.744
29	 7	3.101	3.075	3.018	3.003
30	 0	2.977	2.931	2.460	2.421
30	 1	2.766	2.732	2.441	2.416
30	 2	2.586	2.570	2.368	2.344
30	 3	2.688	2.619	2.511	2.441
30	 4	2.611	2.555	2.421	2.370
30	 5	2.695	2.637	2.550	2.500
30	 6	2.706	2.643	2.592	2.529
30	 7	2.811	2.746	2.721	2.659
31	 0	3.226	3.181	2.716	2.680
31	 1	3.126	3.125	2.670	2.673
31	 2	3.032	3.006	2.618	2.590
31	 3	3.090	3.094	2.718	2.720
31	 4	3.019	2.983	2.731	2.702
31	 5	3.056	3.044	2.787	2.776
31	 6	3.257	3.244	3.035	3.024
31	 7	3.317	3.290	3.155	3.141
