GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
21	 3	1.106	176.690	0.9997	0.395	1.123	175.139	0.9996	0.501	1.228	171.449	0.9973	1.107	1.216	171.757	0.9974	0.923
21	 4	1.137	171.090	0.9983	1.063	1.125	171.907	0.9997	0.440	1.183	171.190	0.9974	2.162	1.170	171.623	0.9975	1.473
21	 5	1.052	173.445	0.9998	0.323	1.066	172.218	0.9996	0.455	1.117	170.598	0.9976	1.375	1.112	170.653	0.9978	1.548
21	 6	1.004	174.210	0.9992	0.630	0.996	174.678	0.9985	0.852	1.105	169.245	0.9980	1.666	1.087	169.847	0.9983	1.494
21	 7	1.016	169.960	0.9995	0.502	1.017	169.715	0.9994	0.551	1.051	168.964	0.9979	1.206	1.052	168.604	0.9980	1.343
22	 0	1.308	171.560	0.9985	1.152	1.285	173.599	0.9996	0.593	1.586	162.561	0.9999	2.311	1.575	163.299	1.0000	1.559
22	 1	1.131	171.840	0.9987	0.906	1.151	170.261	0.9994	0.614	1.332	163.785	0.9958	1.268	1.327	163.949	0.9959	1.288
22	 2	1.140	166.145	0.9998	0.314	1.153	165.454	0.9999	0.273	1.249	163.523	0.9969	2.133	1.265	162.927	0.9968	1.365
22	 3	1.087	166.915	0.9989	0.799	1.105	165.408	0.9980	1.098	1.214	162.145	0.9970	1.344	1.202	162.681	0.9973	1.297
22	 4	1.141	160.095	0.9983	1.047	1.127	160.966	1.0000	0.139	1.193	161.304	0.9969	2.490	1.166	162.170	0.9971	1.937
22	 5	1.044	164.375	0.9994	0.560	1.094	160.570	0.9999	0.236	1.136	160.994	0.9974	1.125	1.137	160.967	0.9976	1.715
22	 6	0.973	168.365	0.9988	0.752	0.977	167.661	0.9977	1.058	1.143	159.789	0.9978	2.202	1.123	160.325	0.9980	1.752
22	 7	1.020	161.665	0.9989	0.748	1.006	162.309	0.9991	0.663	1.091	159.703	0.9975	1.034	1.075	160.047	0.9978	1.121
23	 0	1.459	135.875	0.9970	1.777	1.424	139.014	0.9990	1.019	1.713	129.732	0.9999	2.880	1.701	130.716	1.0000	1.478
23	 1	1.217	140.700	0.9987	0.966	1.246	138.342	0.9999	0.308	1.407	134.037	0.9960	2.297	1.393	134.495	0.9963	1.577
23	 2	1.201	135.760	0.9985	1.036	1.186	137.229	0.9988	0.936	1.312	133.508	0.9971	3.018	1.341	132.354	0.9971	2.074
23	 3	1.077	140.850	0.9990	0.748	1.084	140.391	0.9981	1.060	1.249	132.533	0.9973	1.636	1.251	132.527	0.9975	1.459
23	 4	1.128	133.705	0.9969	1.408	1.081	136.657	0.9989	0.785	1.201	132.487	0.9971	2.831	1.167	133.581	0.9974	2.440
23	 5	1.038	136.460	0.9988	0.820	1.060	134.668	0.9991	0.713	1.138	131.614	0.9977	1.484	1.133	131.877	0.9979	1.944
23	 6	0.974	138.985	0.9969	1.205	0.976	138.526	0.9955	1.467	1.150	129.554	0.9980	3.082	1.125	130.381	0.9982	2.591
23	 7	0.989	134.755	0.9987	0.785	0.976	135.302	0.9990	0.676	1.094	129.498	0.9977	1.889	1.089	129.407	0.9980	1.317
24	 0	1.409	163.795	0.9984	1.274	1.377	166.412	0.9997	0.517	1.723	153.948	1.0000	2.234	1.719	154.334	1.0000	1.243
24	 1	1.186	165.410	0.9988	0.936	1.185	165.384	0.9988	0.930	1.417	156.316	0.9956	1.781	1.409	156.480	0.9957	1.405
24	 2	1.193	158.205	0.9997	0.429	1.207	157.446	0.9996	0.528	1.310	155.553	0.9971	2.120	1.329	154.724	0.9970	1.658
24	 3	1.117	159.980	0.9991	0.770	1.125	159.409	0.9974	1.291	1.269	153.833	0.9971	1.352	1.275	153.621	0.9972	1.534
24	 4	1.165	153.515	0.9980	1.175	1.171	152.852	0.9989	0.886	1.232	153.465	0.9967	2.608	1.227	153.588	0.9968	2.625
24	 5	1.076	156.560	0.9988	0.833	1.095	155.062	0.9994	0.600	1.170	153.044	0.9975	1.186	1.171	153.065	0.9977	1.936
24	 6	1.024	158.385	0.9981	0.987	1.016	158.619	0.9971	1.230	1.183	151.059	0.9977	2.272	1.165	151.611	0.9979	1.931
24	 7	1.042	153.615	0.9996	0.458	1.011	155.677	0.9994	0.574	1.118	151.112	0.9977	1.055	1.108	151.291	0.9980	1.161
25	 0	1.488	140.800	0.9977	1.614	1.473	142.273	0.9982	1.389	1.802	131.056	0.9999	2.213	1.807	131.050	1.0000	1.439
25	 1	1.264	142.570	0.9992	0.817	1.281	141.331	0.9993	0.743	1.472	135.205	0.9959	1.765	1.468	135.470	0.9961	1.526
25	 2	1.230	138.125	0.9997	0.470	1.230	138.224	0.9998	0.419	1.360	134.651	0.9971	2.329	1.371	134.098	0.9970	1.863
25	 3	1.136	140.050	0.9998	0.384	1.156	138.569	0.9998	0.369	1.281	133.885	0.9973	1.619	1.283	133.803	0.9975	1.467
25	 4	1.158	135.005	0.9984	1.042	1.133	136.913	0.9995	0.575	1.233	133.556	0.9973	2.390	1.230	133.650	0.9974	1.420
25	 5	1.072	136.950	0.9998	0.330	1.084	136.068	0.9997	0.436	1.164	132.698	0.9977	1.054	1.165	132.563	0.9979	1.227
25	 6	1.012	138.675	0.9994	0.563	1.010	138.862	0.9995	0.505	1.154	131.171	0.9980	2.119	1.149	131.402	0.9983	1.724
25	 7	1.031	133.910	0.9996	0.480	1.031	133.461	0.9981	0.997	1.099	130.852	0.9978	1.258	1.098	130.604	0.9979	1.292
26	 0	1.435	140.420	0.9972	1.685	1.407	142.781	0.9974	1.605	1.732	131.754	0.9999	2.367	1.736	131.829	0.9999	1.823
26	 1	1.222	143.310	0.9996	0.552	1.223	143.302	0.9995	0.636	1.438	135.404	0.9957	1.557	1.436	135.579	0.9959	1.428
26	 2	1.184	140.045	0.9992	0.749	1.174	140.798	0.9988	0.903	1.339	135.061	0.9971	1.891	1.343	134.817	0.9971	2.141
26	 3	1.113	141.365	0.9997	0.403	1.124	140.653	0.9996	0.474	1.285	134.096	0.9970	1.119	1.291	133.971	0.9970	1.048
26	 4	1.143	135.830	0.9984	1.007	1.129	136.618	0.9991	0.752	1.233	134.169	0.9971	2.253	1.218	134.638	0.9972	2.162
26	 5	1.054	139.360	0.9999	0.285	1.068	138.315	0.9995	0.541	1.184	133.456	0.9975	1.300	1.182	133.603	0.9976	1.290
26	 6	1.011	139.920	0.9995	0.492	1.016	139.191	0.9990	0.721	1.176	131.823	0.9978	1.830	1.160	132.289	0.9981	1.511
26	 7	1.034	135.335	0.9998	0.347	1.027	135.619	0.9995	0.535	1.124	131.812	0.9977	0.865	1.114	132.122	0.9978	0.626
27	 0	1.395	145.865	0.9988	1.078	1.382	146.943	0.9990	0.968	1.689	136.840	1.0000	2.055	1.682	137.243	1.0000	1.483
27	 1	1.216	145.935	0.9998	0.405	1.215	146.042	0.9994	0.654	1.414	139.240	0.9959	1.543	1.407	139.539	0.9960	1.458
27	 2	1.180	142.700	0.9999	0.285	1.180	142.716	0.9997	0.448	1.326	138.356	0.9970	1.387	1.335	137.942	0.9969	1.188
27	 3	1.119	143.310	1.0000	0.150	1.122	143.072	0.9999	0.243	1.269	137.478	0.9970	0.823	1.267	137.590	0.9971	0.481
27	 4	1.138	138.935	0.9992	0.737	1.119	140.474	0.9999	0.263	1.234	136.874	0.9970	1.761	1.228	137.131	0.9971	1.274
27	 5	1.075	140.375	0.9998	0.364	1.088	139.358	0.9994	0.575	1.187	136.075	0.9973	0.941	1.188	135.996	0.9977	1.082
27	 6	1.042	140.420	0.9992	0.654	1.037	140.733	0.9988	0.798	1.178	134.625	0.9977	1.639	1.170	134.817	0.9979	1.517
27	 7	1.034	138.265	0.9996	0.441	1.027	138.544	0.9998	0.350	1.122	134.961	0.9978	0.928	1.109	135.346	0.9979	0.782
28	 0	1.436	160.995	0.9991	0.967	1.432	161.428	0.9991	0.975	1.732	150.958	1.0000	1.569	1.730	151.091	1.0000	1.426
28	 1	1.242	161.420	0.9999	0.302	1.247	161.023	0.9998	0.389	1.443	153.632	0.9961	0.848	1.445	153.526	0.9960	0.715
28	 2	1.218	156.465	0.9997	0.450	1.216	156.710	0.9997	0.447	1.343	152.809	0.9972	1.121	1.348	152.605	0.9971	0.896
28	 3	1.172	155.020	0.9999	0.216	1.183	154.093	0.9999	0.251	1.265	152.229	0.9973	0.894	1.263	152.317	0.9975	1.037
28	 4	1.174	151.575	0.9990	0.829	1.182	150.978	0.9994	0.637	1.230	151.342	0.9974	1.500	1.232	151.269	0.9973	1.476
28	 5	1.109	152.405	0.9993	0.653	1.116	151.788	0.9994	0.600	1.166	150.841	0.9977	1.135	1.168	150.659	0.9979	1.200
28	 6	1.072	152.800	0.9998	0.366	1.076	152.401	0.9993	0.630	1.163	149.253	0.9978	1.547	1.158	149.419	0.9979	1.641
28	 7	1.057	150.660	0.9997	0.385	1.049	151.182	0.9997	0.381	1.108	149.229	0.9979	0.957	1.107	149.243	0.9980	1.050
29	 0	1.408	152.550	0.9990	0.975	1.394	153.741	0.9989	1.019	1.684	143.420	1.0000	1.333	1.684	143.447	1.0000	1.108
29	 1	1.251	151.140	0.9997	0.512	1.254	150.921	0.9997	0.495	1.427	145.225	0.9960	0.955	1.425	145.320	0.9960	0.847
29	 2	1.199	148.290	0.9996	0.518	1.213	147.302	0.9994	0.644	1.320	144.661	0.9971	1.189	1.323	144.544	0.9971	1.279
29	 3	1.146	147.515	0.9996	0.483	1.144	147.638	0.9995	0.563	1.245	144.099	0.9974	0.910	1.245	144.169	0.9976	0.891
29	 4	1.143	144.600	0.9999	0.279	1.133	145.363	0.9998	0.383	1.212	143.222	0.9974	1.395	1.209	143.294	0.9974	1.410
29	 5	1.078	145.610	0.9997	0.393	1.077	145.679	0.9998	0.337	1.152	142.697	0.9977	0.856	1.149	142.758	0.9979	0.799
29	 6	1.054	144.745	0.9998	0.298	1.055	144.657	0.9998	0.307	1.133	141.665	0.9979	1.068	1.128	141.794	0.9980	0.910
29	 7	1.028	143.725	0.9998	0.354	1.027	143.748	0.9998	0.327	1.086	141.455	0.9980	0.916	1.083	141.536	0.9981	0.887
30	 0	1.394	168.455	0.9999	0.374	1.392	168.562	0.9998	0.481	1.627	161.064	1.0000	1.631	1.628	161.010	1.0000	1.412
30	 1	1.204	169.675	0.9998	0.408	1.211	169.104	0.9995	0.586	1.378	162.855	0.9963	0.936	1.375	163.010	0.9963	0.879
30	 2	1.175	165.615	0.9999	0.304	1.181	165.247	0.9997	0.425	1.281	162.199	0.9972	0.966	1.285	162.067	0.9972	1.038
30	 3	1.139	163.670	0.9999	0.263	1.146	163.127	1.0000	0.122	1.230	160.833	0.9973	0.761	1.226	160.927	0.9976	0.899
30	 4	1.119	161.740	0.9997	0.408	1.110	162.421	0.9997	0.433	1.173	160.690	0.9976	0.935	1.171	160.688	0.9976	0.953
30	 5	1.061	162.290	0.9999	0.275	1.059	162.444	0.9998	0.309	1.119	160.137	0.9978	0.504	1.116	160.226	0.9979	0.498
30	 6	1.044	160.910	0.9999	0.201	1.034	161.737	1.0000	0.131	1.100	158.978	0.9980	0.864	1.097	159.124	0.9981	0.880
30	 7	1.026	159.295	0.9996	0.466	1.011	160.345	0.9992	0.640	1.046	159.024	0.9982	1.205	1.040	159.176	0.9982	1.291
31	 0	1.370	145.850	0.9991	0.923	1.367	146.122	0.9991	0.901	1.603	139.365	1.0000	1.564	1.605	139.287	1.0000	1.525
31	 1	1.207	146.155	0.9998	0.339	1.211	145.889	0.9998	0.378	1.368	141.143	0.9960	0.899	1.366	141.184	0.9960	0.909
31	 2	1.145	145.255	0.9998	0.349	1.145	145.317	0.9997	0.427	1.285	140.427	0.9971	0.877	1.288	140.401	0.9971	0.873
31	 3	1.108	144.030	0.9999	0.253	1.108	144.010	0.9996	0.510	1.222	140.036	0.9973	0.712	1.220	140.093	0.9974	0.792
31	 4	1.096	141.895	1.0000	0.053	1.090	142.382	0.9999	0.258	1.177	139.734	0.9974	1.113	1.173	139.825	0.9976	0.815
31	 5	1.051	142.090	0.9999	0.281	1.057	141.661	0.9999	0.218	1.129	139.318	0.9977	0.535	1.128	139.320	0.9981	0.475
31	 6	1.018	142.335	0.9995	0.511	1.024	141.777	0.9992	0.631	1.113	138.258	0.9977	1.173	1.104	138.618	0.9980	1.186
31	 7	1.012	140.235	1.0000	0.127	1.011	140.233	1.0000	0.092	1.081	137.660	0.9978	0.751	1.079	137.766	0.9978	0.756
