INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
25	 2	6.791	6.687	5.872	5.791
25	 3	6.661	6.602	5.771	5.714
25	 4	7.536	7.320	6.640	6.432
25	 5	6.429	6.410	5.729	5.712
25	 6	8.020	7.898	7.186	7.082
25	 7	7.844	7.662	7.121	6.966
26	 0	5.424	5.061	4.388	4.082
26	 1	5.903	5.681	5.072	4.901
26	 2	5.862	5.751	5.217	5.128
26	 3	6.735	6.715	6.089	6.091
26	 4	6.666	6.430	6.114	5.900
26	 5	7.290	7.177	6.833	6.743
26	 6	7.081	6.988	6.850	6.761
26	 7	7.642	7.408	7.394	7.195
27	 0	5.988	5.453	4.863	4.429
27	 1	6.870	6.579	5.953	5.712
27	 2	6.328	6.310	5.799	5.777
27	 3	6.817	6.769	6.376	6.347
27	 4	6.144	5.950	5.746	5.574
27	 5	6.792	6.763	6.366	6.348
27	 6	7.035	6.963	6.755	6.703
27	 7	7.647	7.482	7.316	7.143
28	 0	6.890	6.348	5.571	5.154
28	 1	7.116	6.679	6.237	5.886
28	 2	7.132	7.035	6.408	6.337
28	 3	7.653	7.614	7.007	6.987
28	 4	7.412	7.115	7.019	6.747
28	 5	6.359	6.323	6.077	6.057
28	 6	7.903	7.867	7.591	7.546
28	 7	6.981	6.821	6.719	6.567
29	 0	8.282	7.633	6.742	6.229
29	 1	7.944	7.672	6.891	6.648
29	 2	8.134	7.933	7.360	7.188
29	 3	7.656	7.613	7.035	6.963
29	 4	6.886	6.705	6.340	6.170
29	 5	6.055	5.938	5.956	5.842
29	 6	7.633	7.502	7.347	7.236
29	 7	6.808	6.577	6.623	6.386
30	 0	11.417	10.352	9.328	8.464
30	 1	9.957	9.336	8.794	8.263
30	 2	6.816	6.516	6.192	5.928
30	 3	7.090	6.937	6.411	6.279
30	 4	6.672	6.543	6.141	6.024
30	 5	7.517	7.442	6.886	6.812
30	 6	6.754	6.719	6.217	6.194
30	 7	6.356	6.218	5.998	5.875
31	 0	8.300	7.568	6.937	6.331
31	 1	7.551	7.256	6.734	6.480
31	 2	6.942	6.874	6.280	6.234
31	 3	7.278	7.239	6.790	6.753
31	 4	6.905	6.701	6.434	6.261
31	 5	5.820	5.845	5.670	5.668
31	 6	7.037	6.912	6.985	6.828
31	 7	6.837	6.677	6.804	6.651
