INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 9	 1	3.847	3.764	3.341	3.253
 9	 2	3.908	3.826	3.390	3.333
 9	 3	4.247	4.224	3.517	3.489
 9	 4	3.967	3.914	3.377	3.332
 9	 5	3.949	3.882	3.465	3.393
 9	 6	4.550	4.472	4.053	3.957
 9	 7	4.530	4.396	4.010	3.892
10	 0	3.535	3.406	2.849	2.735
10	 1	3.547	3.483	2.973	2.926
10	 2	3.567	3.561	3.069	3.056
10	 3	4.056	4.031	3.281	3.231
10	 4	3.658	3.588	3.035	2.985
10	 5	3.806	3.725	3.274	3.223
10	 6	4.009	3.992	3.518	3.501
10	 7	4.381	4.270	3.788	3.692
11	 0	3.781	3.607	3.078	2.958
11	 1	3.509	3.458	2.912	2.870
11	 2	3.562	3.486	3.034	2.968
11	 3	3.547	3.553	2.867	2.852
11	 4	3.481	3.450	2.951	2.933
11	 5	3.457	3.374	2.991	2.914
11	 6	3.858	3.806	3.325	3.284
11	 7	3.732	3.638	3.257	3.181
12	 0	3.687	3.484	2.981	2.825
12	 1	3.376	3.316	2.828	2.771
12	 2	3.377	3.300	2.914	2.849
12	 3	3.487	3.514	2.844	2.784
12	 4	3.389	3.312	2.849	2.794
12	 5	3.373	3.330	2.949	2.908
12	 6	3.649	3.625	3.233	3.196
12	 7	3.809	3.772	3.309	3.283
13	 0	3.619	3.399	2.989	2.801
13	 1	3.232	3.139	2.826	2.751
13	 2	3.271	3.230	2.843	2.793
13	 3	3.236	3.162	2.740	2.679
13	 4	3.536	3.478	3.048	2.999
13	 5	3.638	3.597	3.184	3.136
13	 6	3.761	3.648	3.314	3.206
13	 7	4.050	4.004	3.579	3.553
14	 0	4.210	4.021	3.482	3.333
14	 1	3.885	3.775	3.355	3.267
14	 2	3.874	3.796	3.476	3.423
14	 3	3.938	3.912	3.426	3.405
14	 4	3.957	3.850	3.559	3.507
14	 5	4.165	4.132	3.780	3.734
14	 6	4.432	4.326	4.153	4.054
14	 7	4.493	4.447	4.202	4.181
15	 0	3.825	3.548	3.116	2.882
15	 1	3.607	3.534	3.066	2.987
15	 2	3.524	3.513	3.159	3.150
15	 3	3.750	3.652	3.297	3.203
15	 4	3.702	3.566	3.345	3.215
15	 5	3.890	3.836	3.561	3.477
15	 6	4.259	4.233	3.959	3.941
15	 7	4.406	4.330	4.009	3.937
16	 0	4.468	4.220	3.720	3.504
16	 1	4.038	3.959	3.551	3.460
16	 2	3.878	3.816	3.450	3.357
16	 3	3.814	3.768	3.424	3.379
16	 4	3.800	3.631	3.354	3.196
16	 5	3.811	3.776	3.421	3.392
16	 6	4.331	4.337	3.853	3.854
16	 7	4.220	4.211	3.781	3.764
17	 0	3.947	3.736	3.314	3.134
17	 1	3.517	3.424	3.096	3.011
17	 2	3.668	3.540	3.205	3.085
17	 3	3.689	3.630	3.225	3.194
17	 4	3.543	3.350	3.104	2.940
17	 5	3.699	3.618	3.274	3.203
17	 6	3.903	3.838	3.575	3.504
17	 7	3.859	3.771	3.466	3.391
18	 0	3.604	3.562	2.990	2.949
18	 1	3.437	3.412	2.940	2.904
18	 2	3.307	3.247	2.927	2.888
18	 3	3.487	3.448	2.971	2.908
18	 4	3.497	3.493	2.980	2.930
18	 5	3.303	3.256	2.914	2.863
18	 6	3.494	3.470	3.116	3.102
18	 7	3.601	3.552	3.185	3.153
19	 0	3.106	3.059	2.577	2.525
19	 1	2.847	2.763	2.467	2.408
19	 2	2.774	2.737	2.483	2.449
19	 3	2.776	2.727	2.418	2.375
19	 4	2.745	2.720	2.425	2.405
19	 5	2.912	2.940	2.631	2.629
19	 6	2.794	2.722	2.533	2.465
19	 7	3.034	2.951	2.714	2.624
20	 0	3.588	3.449	2.983	2.832
20	 1	3.496	3.499	2.948	2.945
20	 2	3.179	3.122	2.826	2.770
20	 3	3.332	3.256	2.817	2.771
20	 4	3.192	3.159	2.787	2.764
20	 5	3.261	3.163	2.884	2.807
20	 6	3.262	3.162	2.986	2.885
20	 7	3.378	3.283	3.014	2.934
21	 0	4.238	3.996	3.529	3.329
21	 1	3.867	3.844	3.273	3.231
21	 2	3.613	3.604	3.215	3.198
21	 3	3.753	3.731	3.229	3.212
21	 4	3.632	3.525	3.204	3.127
21	 5	3.338	3.211	3.016	2.896
21	 6	3.506	3.406	3.245	3.153
21	 7	3.664	3.654	3.296	3.260
22	 0	6.777	5.738	5.706	4.765
22	 1	6.242	5.930	5.290	4.982
22	 2	5.700	5.174	5.092	4.649
22	 3	5.408	5.176	4.538	4.335
22	 4	5.292	5.065	4.507	4.325
22	 5	4.785	4.694	4.232	4.129
22	 6	4.998	4.858	4.576	4.435
22	 7	5.125	5.031	4.504	4.440
23	 0	11.094	9.037	9.460	7.638
23	 1	9.802	9.025	8.273	7.628
23	 2	9.184	8.309	8.219	7.297
23	 3	8.761	8.426	7.229	6.936
23	 4	8.229	7.908	6.951	6.667
23	 5	7.598	7.549	6.732	6.653
23	 6	8.068	7.929	7.179	7.067
23	 7	8.498	8.437	7.310	7.263
24	 0	8.668	5.926	7.427	4.983
24	 1	7.836	6.062	6.498	5.055
24	 2	6.878	5.388	6.130	4.677
24	 3	6.650	5.624	5.416	4.600
24	 4	6.247	5.262	5.176	4.395
24	 5	5.704	5.238	4.903	4.493
24	 6	5.742	5.504	5.104	4.851
24	 7	5.729	5.608	4.913	4.815
25	 0	6.566	5.010	5.543	4.233
25	 1	5.189	4.685	4.409	3.964
25	 2	4.975	4.359	4.379	3.811
25	 3	4.891	4.507	4.154	3.852
25	 4	4.622	4.322	3.925	3.697
25	 5	4.237	4.158	3.721	3.642
25	 6	4.359	4.357	3.947	3.930
25	 7	4.459	4.391	3.984	3.894
26	 0	3.561	3.362	3.006	2.812
26	 1	3.231	3.163	2.752	2.700
26	 2	3.011	2.988	2.687	2.664
26	 3	3.157	3.105	2.693	2.655
26	 4	3.039	2.984	2.660	2.617
26	 5	2.989	3.014	2.670	2.658
26	 6	3.101	3.108	2.837	2.839
26	 7	3.172	3.141	2.835	2.806
27	 0	3.571	3.544	2.986	2.934
27	 1	3.473	3.429	2.964	2.953
27	 2	3.183	3.100	2.824	2.740
27	 3	3.198	3.096	2.772	2.693
27	 4	3.142	3.090	2.697	2.660
27	 5	3.094	3.082	2.792	2.790
27	 6	3.233	3.161	2.916	2.850
27	 7	3.392	3.372	2.947	2.928
28	 0	3.786	3.552	3.268	3.071
28	 1	3.824	3.779	3.299	3.265
28	 2	3.746	3.690	3.237	3.180
28	 3	3.852	3.798	3.344	3.297
28	 4	3.675	3.668	3.224	3.229
28	 5	3.577	3.575	3.142	3.133
28	 6	3.873	3.846	3.488	3.462
28	 7	3.826	3.820	3.324	3.316
29	 0	4.318	4.169	3.623	3.483
29	 1	4.146	4.066	3.618	3.561
29	 2	4.168	4.149	3.693	3.679
29	 3	3.919	3.863	3.429	3.392
29	 4	3.882	3.796	3.377	3.308
29	 5	3.909	3.870	3.450	3.415
29	 6	3.991	3.912	3.606	3.532
29	 7	4.248	4.204	3.818	3.789
30	 0	4.904	4.622	4.035	3.805
30	 1	4.763	4.608	4.162	4.034
30	 2	4.386	4.322	3.913	3.863
30	 3	4.478	4.393	3.951	3.878
30	 4	4.126	3.950	3.683	3.535
30	 5	4.030	4.013	3.665	3.648
30	 6	4.383	4.330	4.017	3.954
30	 7	4.561	4.501	4.106	4.056
31	 0	4.478	4.192	3.763	3.508
31	 1	4.322	4.279	3.697	3.664
31	 2	4.333	4.236	3.744	3.660
31	 3	4.309	4.192	3.697	3.595
31	 4	4.160	4.074	3.606	3.534
31	 5	4.153	4.095	3.655	3.596
31	 6	4.371	4.355	3.941	3.926
31	 7	4.814	4.834	4.208	4.215
