ch	pt	m	q
28	 3	0.2031	112.8681
28	 4	0.2175	110.9854
28	 5	0.2084	112.2782
28	 6	0.2483	106.9591
28	 7	0.2566	105.7551
29	 0	0.1592	116.7921
29	 1	0.1870	112.7932
29	 2	0.2130	109.0532
29	 3	0.2075	109.8651
29	 4	0.1952	111.6730
29	 5	0.2497	103.8793
29	 6	0.2126	109.2082
29	 7	0.2210	107.9373
30	 0	0.1208	122.5339
30	 1	0.1622	116.6823
30	 2	0.1645	116.3516
30	 3	0.1905	112.6200
30	 4	0.1837	113.6260
30	 5	0.1832	113.7823
30	 6	0.1858	113.3938
30	 7	0.1741	114.9549
31	 0	0.1321	118.5100
31	 1	0.1366	117.8007
31	 2	0.1753	111.6152
31	 3	0.1849	110.0401
31	 4	0.1718	112.1963
31	 5	0.1887	109.5470
31	 6	0.2092	106.1973
31	 7	0.1914	109.0250
