GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
21	 3	1.205	150.530	0.9999	0.267	1.203	151.115	0.9996	0.506	1.267	150.488	0.9973	1.589	1.263	150.987	0.9974	1.719
21	 4	1.157	150.645	0.9999	0.230	1.144	151.661	0.9999	0.221	1.193	150.948	0.9972	1.803	1.201	150.745	0.9972	1.041
21	 5	1.107	150.740	0.9991	0.735	1.113	150.095	0.9997	0.450	1.154	149.666	0.9978	1.381	1.157	149.667	0.9978	1.905
21	 6	1.044	152.240	0.9976	1.150	1.041	152.553	0.9982	0.994	1.109	149.011	0.9979	1.940	1.121	148.382	0.9979	1.952
21	 7	1.064	148.535	0.9999	0.234	1.070	147.975	0.9999	0.231	1.095	148.200	0.9980	1.007	1.090	148.298	0.9981	1.031
22	 0	1.470	180.990	0.9997	0.542	1.451	182.550	0.9998	0.489	1.731	173.146	1.0000	1.658	1.723	173.512	1.0000	1.324
22	 1	1.284	180.090	1.0000	0.049	1.247	183.083	0.9997	0.503	1.469	173.590	0.9962	1.639	1.468	173.720	0.9964	2.123
22	 2	1.232	177.090	0.9965	1.635	1.244	176.213	0.9975	1.400	1.370	172.415	0.9969	2.257	1.369	172.405	0.9971	1.938
22	 3	1.200	174.015	0.9998	0.396	1.180	175.929	0.9997	0.450	1.284	171.913	0.9973	1.208	1.276	172.471	0.9974	1.434
22	 4	1.152	174.185	0.9988	0.879	1.139	175.218	0.9992	0.737	1.206	172.478	0.9971	2.643	1.219	172.029	0.9970	1.922
22	 5	1.111	173.260	0.9978	1.154	1.122	172.251	0.9998	0.349	1.165	171.216	0.9977	1.639	1.156	171.652	0.9978	1.405
22	 6	1.099	170.680	0.9952	1.703	1.096	170.969	0.9981	1.082	1.122	170.141	0.9977	2.853	1.130	169.796	0.9977	2.363
22	 7	1.104	168.110	0.9996	0.495	1.104	168.083	0.9995	0.525	1.094	170.157	0.9981	1.422	1.091	170.092	0.9981	1.685
23	 0	1.469	102.285	0.9996	0.631	1.449	104.296	0.9999	0.349	1.720	95.470	0.9999	2.624	1.742	94.948	0.9999	1.643
23	 1	1.294	101.800	0.9997	0.466	1.250	105.242	0.9983	1.156	1.470	96.772	0.9957	2.330	1.479	96.395	0.9958	2.828
23	 2	1.229	100.205	0.9985	1.080	1.219	100.795	1.0000	0.144	1.366	96.088	0.9965	1.558	1.354	96.699	0.9968	1.662
23	 3	1.213	96.780	0.9993	0.726	1.196	98.296	0.9987	0.969	1.294	95.845	0.9969	1.981	1.286	96.311	0.9970	1.970
23	 4	1.164	97.805	0.9989	0.858	1.181	96.700	0.9998	0.405	1.201	97.528	0.9966	3.553	1.237	96.135	0.9964	1.984
23	 5	1.117	97.670	0.9985	0.972	1.112	98.163	0.9999	0.226	1.178	95.849	0.9975	1.714	1.182	95.958	0.9975	1.685
23	 6	1.064	98.350	0.9958	1.545	1.062	98.601	0.9993	0.630	1.112	95.895	0.9977	3.316	1.113	95.837	0.9979	2.816
23	 7	1.115	92.250	1.0000	0.150	1.114	92.230	0.9997	0.437	1.109	94.856	0.9980	1.633	1.112	94.584	0.9981	1.773
24	 0	1.451	137.920	0.9993	0.867	1.442	138.653	0.9997	0.578	1.756	129.311	1.0000	2.353	1.770	128.953	1.0000	1.585
24	 1	1.259	135.930	0.9998	0.352	1.239	137.491	0.9998	0.358	1.470	129.447	0.9957	2.176	1.464	129.855	0.9961	2.412
24	 2	1.188	135.030	0.9986	0.998	1.179	135.384	0.9998	0.408	1.385	127.686	0.9965	1.675	1.374	128.066	0.9967	1.419
24	 3	1.169	132.330	0.9994	0.619	1.154	133.465	0.9997	0.438	1.316	127.579	0.9968	1.182	1.298	128.475	0.9969	0.999
24	 4	1.112	133.530	0.9992	0.704	1.127	132.413	0.9994	0.601	1.239	128.233	0.9967	2.263	1.258	127.454	0.9965	1.271
24	 5	1.075	133.090	0.9987	0.881	1.096	131.501	0.9986	0.927	1.213	126.771	0.9974	1.454	1.222	126.644	0.9974	1.394
24	 6	1.039	132.770	0.9963	1.414	1.018	134.222	0.9991	0.691	1.168	126.092	0.9975	3.103	1.163	126.308	0.9978	2.691
24	 7	1.069	128.410	0.9999	0.250	1.054	129.625	0.9997	0.388	1.154	125.651	0.9979	0.811	1.157	125.421	0.9980	1.022
25	 0	1.419	141.830	0.9993	0.867	1.399	143.597	0.9991	0.922	1.704	133.644	1.0000	2.100	1.717	133.189	1.0000	1.545
25	 1	1.246	140.305	0.9996	0.564	1.220	142.189	0.9996	0.526	1.445	134.196	0.9957	1.931	1.440	134.367	0.9960	2.002
25	 2	1.188	138.490	0.9989	0.891	1.176	139.103	0.9995	0.591	1.371	132.443	0.9964	1.754	1.361	132.900	0.9965	2.182
25	 3	1.162	136.255	0.9998	0.342	1.153	136.866	0.9992	0.720	1.302	132.127	0.9968	1.431	1.295	132.360	0.9968	1.499
25	 4	1.128	136.260	0.9998	0.338	1.114	137.340	0.9997	0.430	1.234	132.719	0.9967	2.044	1.232	132.818	0.9968	1.342
25	 5	1.089	136.250	0.9987	0.878	1.097	135.607	0.9991	0.730	1.219	130.941	0.9973	1.464	1.217	131.078	0.9973	1.029
25	 6	1.045	136.850	0.9974	1.182	1.050	136.618	0.9992	0.651	1.167	130.889	0.9975	2.317	1.178	130.487	0.9974	2.293
25	 7	1.078	132.375	0.9998	0.329	1.078	132.391	1.0000	0.129	1.163	129.874	0.9978	0.738	1.162	129.737	0.9978	0.597
26	 0	1.373	168.875	0.9985	1.199	1.357	170.085	0.9989	0.988	1.689	157.751	1.0000	1.829	1.693	157.715	1.0000	1.506
26	 1	1.253	163.670	0.9997	0.506	1.242	164.636	0.9997	0.472	1.438	158.105	0.9956	1.675	1.442	158.019	0.9958	1.724
26	 2	1.224	160.060	0.9996	0.532	1.227	159.801	0.9999	0.247	1.359	156.832	0.9964	1.489	1.357	156.919	0.9966	1.359
26	 3	1.190	158.480	0.9998	0.417	1.182	159.325	0.9999	0.230	1.302	156.152	0.9969	1.324	1.310	155.901	0.9968	1.200
26	 4	1.158	157.505	1.0000	0.168	1.157	157.789	0.9993	0.703	1.225	156.709	0.9968	2.260	1.233	156.551	0.9968	1.889
26	 5	1.105	158.240	0.9997	0.439	1.116	157.457	0.9996	0.516	1.208	154.891	0.9973	1.268	1.211	154.825	0.9973	1.235
26	 6	1.069	158.075	0.9989	0.802	1.051	159.463	0.9992	0.666	1.163	154.511	0.9976	1.471	1.162	154.574	0.9978	1.395
26	 7	1.091	154.330	0.9998	0.345	1.099	153.605	0.9999	0.198	1.156	153.426	0.9977	1.104	1.151	153.423	0.9977	1.196
27	 0	1.388	141.425	0.9997	0.500	1.374	142.600	1.0000	0.192	1.670	132.642	1.0000	1.560	1.676	132.494	1.0000	1.259
27	 1	1.223	139.270	0.9998	0.398	1.213	140.103	0.9998	0.385	1.419	132.833	0.9959	1.803	1.420	132.881	0.9963	1.694
27	 2	1.168	137.290	0.9988	0.899	1.167	137.304	0.9991	0.764	1.336	131.282	0.9967	1.793	1.331	131.423	0.9968	1.567
27	 3	1.131	135.710	0.9999	0.284	1.115	136.902	0.9997	0.424	1.260	131.320	0.9972	0.828	1.250	131.740	0.9973	1.085
27	 4	1.101	135.105	0.9999	0.300	1.102	135.209	0.9998	0.361	1.206	131.204	0.9969	1.471	1.215	130.922	0.9969	0.996
27	 5	1.055	135.380	0.9992	0.669	1.061	134.881	0.9994	0.583	1.179	129.838	0.9975	0.975	1.180	129.734	0.9974	0.928
27	 6	1.015	135.560	0.9993	0.621	1.005	136.261	0.9997	0.381	1.138	129.218	0.9975	1.672	1.137	129.171	0.9977	1.711
27	 7	1.052	131.010	1.0000	0.065	1.053	130.872	1.0000	0.162	1.134	128.197	0.9978	0.657	1.132	128.168	0.9979	0.935
28	 0	1.385	165.880	0.9988	1.055	1.387	165.832	0.9988	1.066	1.677	156.032	1.0000	1.894	1.687	155.703	1.0000	1.560
28	 1	1.259	160.840	0.9996	0.560	1.261	160.669	0.9997	0.457	1.427	156.164	0.9961	1.198	1.426	156.157	0.9962	1.339
28	 2	1.196	159.290	1.0000	0.168	1.202	158.818	1.0000	0.156	1.335	154.958	0.9967	0.782	1.336	154.860	0.9967	0.898
28	 3	1.175	156.385	0.9999	0.220	1.171	156.716	0.9999	0.313	1.273	154.308	0.9970	1.365	1.268	154.452	0.9971	1.321
28	 4	1.132	156.450	0.9999	0.268	1.127	156.781	0.9998	0.338	1.211	154.340	0.9972	1.398	1.219	153.932	0.9971	0.963
28	 5	1.093	156.135	0.9998	0.348	1.090	156.314	0.9996	0.496	1.170	153.792	0.9976	0.844	1.170	153.735	0.9975	0.952
28	 6	1.059	155.690	0.9994	0.562	1.062	155.553	0.9993	0.612	1.139	152.725	0.9978	1.005	1.142	152.657	0.9978	0.973
28	 7	1.065	152.930	1.0000	0.162	1.060	153.256	0.9999	0.195	1.115	152.210	0.9979	1.602	1.111	152.329	0.9979	1.499
29	 0	1.296	223.650	0.9994	0.697	1.294	223.862	0.9996	0.603	1.573	213.678	1.0000	1.635	1.573	213.761	1.0000	1.635
29	 1	1.201	218.330	0.9998	0.347	1.204	218.124	0.9998	0.399	1.378	212.456	0.9960	1.192	1.379	212.425	0.9962	1.242
29	 2	1.158	216.175	0.9999	0.245	1.173	215.053	1.0000	0.159	1.320	210.622	0.9965	1.183	1.321	210.545	0.9966	1.316
29	 3	1.146	213.000	1.0000	0.177	1.144	213.191	0.9999	0.239	1.266	209.976	0.9968	0.932	1.261	210.105	0.9969	0.844
29	 4	1.093	214.505	0.9998	0.367	1.088	214.864	0.9998	0.344	1.218	210.214	0.9972	0.708	1.225	209.831	0.9971	0.526
29	 5	1.071	213.550	0.9998	0.324	1.077	213.046	0.9998	0.360	1.205	208.533	0.9971	0.813	1.203	208.624	0.9971	0.973
29	 6	1.058	212.170	0.9998	0.313	1.055	212.416	0.9999	0.236	1.163	208.413	0.9975	0.704	1.164	208.286	0.9976	1.088
29	 7	1.043	211.550	0.9998	0.364	1.042	211.678	0.9997	0.419	1.149	207.793	0.9978	0.643	1.150	207.610	0.9978	0.882
30	 0	1.401	180.210	0.9999	0.293	1.402	180.148	0.9998	0.396	1.678	170.312	1.0000	1.599	1.680	170.170	1.0000	1.527
30	 1	1.263	176.845	0.9996	0.559	1.271	176.162	0.9994	0.699	1.432	171.260	0.9964	0.988	1.433	171.132	0.9965	1.075
30	 2	1.203	174.970	0.9988	0.949	1.201	175.062	0.9989	0.886	1.343	169.914	0.9968	1.514	1.341	169.970	0.9969	1.522
30	 3	1.173	172.245	0.9992	0.720	1.164	172.952	0.9993	0.679	1.267	169.461	0.9973	1.430	1.265	169.491	0.9973	1.467
30	 4	1.149	170.515	0.9997	0.433	1.150	170.444	0.9999	0.213	1.213	168.964	0.9973	1.622	1.212	168.993	0.9973	1.543
30	 5	1.106	170.190	0.9995	0.555	1.098	170.812	0.9992	0.683	1.164	168.443	0.9976	1.286	1.164	168.486	0.9977	1.243
30	 6	1.092	168.175	0.9989	0.821	1.108	167.054	0.9987	0.900	1.127	167.596	0.9978	1.569	1.127	167.504	0.9978	1.761
30	 7	1.083	166.380	0.9995	0.514	1.081	166.577	0.9995	0.517	1.095	167.322	0.9981	1.346	1.096	167.241	0.9980	1.341
31	 0	1.382	184.640	1.0000	0.022	1.383	184.596	1.0000	0.055	1.659	174.524	0.9999	1.788	1.660	174.472	0.9999	1.518
31	 1	1.235	183.205	0.9999	0.326	1.232	183.586	0.9996	0.559	1.450	174.796	0.9962	1.403	1.454	174.662	0.9963	1.540
31	 2	1.194	179.730	0.9991	0.783	1.203	178.974	0.9989	0.890	1.344	174.460	0.9967	1.114	1.342	174.437	0.9969	1.064
31	 3	1.158	178.340	0.9987	0.940	1.157	178.419	0.9986	0.981	1.277	174.066	0.9971	1.813	1.276	174.098	0.9972	1.843
31	 4	1.127	177.230	0.9991	0.749	1.111	178.421	0.9991	0.734	1.222	173.931	0.9972	1.378	1.220	173.993	0.9972	1.164
31	 5	1.109	175.190	0.9997	0.401	1.111	175.042	0.9998	0.363	1.177	173.272	0.9975	1.282	1.180	173.145	0.9976	1.333
31	 6	1.073	174.850	0.9993	0.634	1.072	174.850	0.9996	0.482	1.128	172.874	0.9977	1.836	1.129	172.790	0.9977	1.811
31	 7	1.081	172.025	0.9992	0.685	1.083	171.912	0.9991	0.722	1.111	172.219	0.9980	1.196	1.103	172.528	0.9980	1.432
