INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
10	 7	3.474	3.372	3.262	3.242
11	 0	3.127	3.001	2.493	2.434
11	 1	2.662	2.577	2.363	2.287
11	 2	2.686	2.583	2.412	2.335
11	 3	2.679	2.692	2.476	2.450
11	 4	2.614	2.540	2.405	2.372
11	 5	2.798	2.718	2.702	2.621
11	 6	3.078	3.118	2.765	2.771
11	 7	3.113	3.056	2.978	2.888
12	 0	2.694	2.650	2.122	2.082
12	 1	2.643	2.562	2.249	2.184
12	 2	2.597	2.517	2.240	2.210
12	 3	2.617	2.539	2.355	2.267
12	 4	2.824	2.819	2.493	2.498
12	 5	3.076	2.990	2.830	2.791
12	 6	3.440	3.349	3.047	2.963
12	 7	3.455	3.339	3.197	3.096
13	 0	3.246	3.072	2.645	2.536
13	 1	3.034	2.932	2.661	2.560
13	 2	3.034	2.937	2.715	2.660
13	 3	3.021	3.034	2.761	2.749
13	 4	3.500	3.483	3.198	3.130
13	 5	3.815	3.755	3.556	3.511
13	 6	4.084	3.980	3.734	3.655
13	 7	4.417	4.295	4.170	4.112
14	 0	4.139	3.809	3.289	3.037
14	 1	3.541	3.442	2.993	2.928
14	 2	3.483	3.411	3.052	3.003
14	 3	3.618	3.511	3.313	3.193
14	 4	3.729	3.742	3.412	3.403
14	 5	3.953	3.724	3.780	3.590
14	 6	4.743	4.630	4.365	4.258
14	 7	5.046	4.853	4.847	4.673
15	 0	3.458	3.226	2.854	2.669
15	 1	3.251	3.099	2.813	2.686
15	 2	3.364	3.325	3.014	2.983
15	 3	3.465	3.360	3.194	3.099
15	 4	3.914	3.788	3.558	3.457
15	 5	3.987	3.859	3.726	3.625
15	 6	5.078	4.871	4.471	4.275
15	 7	5.435	5.220	5.054	4.844
16	 0	4.543	3.751	3.732	3.082
16	 1	3.840	3.301	3.409	2.923
16	 2	3.359	3.080	3.049	2.816
16	 3	3.763	3.488	3.518	3.256
16	 4	3.552	3.291	3.298	3.049
16	 5	3.823	3.680	3.597	3.444
16	 6	3.687	3.560	3.468	3.347
16	 7	3.881	3.658	3.736	3.526
17	 0	3.855	3.296	3.096	2.652
17	 1	3.352	3.023	2.959	2.667
17	 2	3.163	3.062	2.843	2.770
17	 3	2.812	2.685	2.628	2.514
17	 4	2.834	2.714	2.637	2.523
17	 5	3.061	2.993	2.829	2.751
17	 6	3.079	3.055	2.849	2.839
17	 7	3.230	3.105	3.057	2.947
18	 0	3.592	3.174	2.867	2.557
18	 1	3.196	3.076	2.754	2.648
18	 2	2.752	2.728	2.400	2.350
18	 3	2.782	2.736	2.561	2.501
18	 4	2.756	2.710	2.574	2.519
18	 5	2.867	2.769	2.730	2.625
18	 6	2.890	2.844	2.773	2.730
18	 7	3.004	2.898	2.959	2.847
19	 0	3.382	3.123	2.736	2.530
19	 1	2.949	2.892	2.580	2.543
19	 2	2.937	2.789	2.570	2.453
19	 3	2.768	2.721	2.485	2.428
19	 4	2.828	2.838	2.493	2.482
19	 5	3.037	2.967	2.831	2.727
19	 6	3.005	3.034	2.777	2.783
19	 7	3.248	3.153	3.149	3.089
20	 0	3.306	3.072	2.646	2.469
20	 1	3.172	2.984	2.820	2.621
20	 2	2.909	2.773	2.596	2.542
20	 3	2.841	2.700	2.619	2.473
20	 4	2.731	2.677	2.460	2.428
20	 5	3.002	2.994	2.797	2.751
20	 6	2.974	2.867	2.669	2.554
20	 7	3.250	3.154	3.088	3.029
21	 0	2.934	2.616	2.323	2.102
21	 1	2.688	2.488	2.312	2.125
21	 2	2.589	2.378	2.268	2.096
21	 3	2.544	2.421	2.376	2.235
21	 4	2.577	2.468	2.378	2.265
21	 5	2.481	2.385	2.406	2.317
21	 6	2.620	2.500	2.481	2.342
21	 7	2.662	2.558	2.670	2.572
22	 0	3.260	3.124	2.592	2.534
22	 1	2.986	2.968	2.544	2.485
22	 2	3.056	2.995	2.608	2.566
22	 3	2.722	2.686	2.485	2.445
22	 4	2.890	2.836	2.568	2.516
22	 5	2.990	2.942	2.793	2.695
22	 6	3.166	3.105	2.934	2.874
22	 7	3.225	3.047	3.179	3.049
23	 0	3.373	3.227	2.609	2.539
23	 1	3.192	3.161	2.705	2.667
23	 2	3.092	3.091	2.617	2.618
23	 3	2.837	2.849	2.611	2.518
23	 4	3.042	3.052	2.698	2.674
23	 5	2.959	2.882	2.729	2.587
23	 6	3.267	3.166	2.935	2.831
23	 7	3.143	3.019	3.089	2.991
24	 0	3.245	3.021	2.475	2.346
24	 1	2.839	2.747	2.446	2.387
24	 2	2.853	2.805	2.465	2.435
24	 3	2.584	2.578	2.402	2.386
24	 4	2.784	2.767	2.533	2.500
24	 5	2.769	2.758	2.633	2.592
24	 6	2.943	2.929	2.718	2.658
24	 7	3.104	2.971	3.062	2.951
25	 0	3.440	3.337	2.604	2.541
25	 1	3.136	3.079	2.695	2.644
25	 2	2.780	2.626	2.467	2.352
25	 3	2.714	2.632	2.470	2.396
25	 4	2.859	2.892	2.575	2.586
25	 5	2.737	2.740	2.590	2.525
25	 6	3.025	2.977	2.762	2.714
25	 7	2.911	2.891	2.829	2.801
26	 0	2.971	2.921	2.305	2.288
26	 1	2.849	2.768	2.448	2.395
26	 2	2.598	2.569	2.289	2.291
26	 3	2.603	2.507	2.425	2.341
26	 4	2.554	2.552	2.365	2.353
26	 5	2.655	2.632	2.508	2.470
26	 6	2.774	2.752	2.542	2.506
26	 7	2.875	2.788	2.722	2.636
27	 0	3.451	3.210	2.769	2.611
27	 1	2.958	2.896	2.599	2.543
27	 2	2.848	2.815	2.545	2.510
27	 3	2.837	2.847	2.608	2.597
27	 4	3.014	3.024	2.735	2.737
27	 5	3.007	3.055	2.774	2.740
27	 6	3.204	3.172	2.957	2.917
27	 7	3.307	3.166	3.171	3.091
28	 0	3.388	3.049	2.736	2.470
28	 1	3.123	3.057	2.670	2.608
28	 2	3.035	2.881	2.647	2.517
28	 3	2.943	2.840	2.701	2.601
28	 4	2.971	2.888	2.780	2.697
28	 5	2.869	2.800	2.724	2.628
28	 6	3.093	3.059	2.937	2.929
28	 7	3.078	3.039	3.068	3.052
29	 0	3.927	3.236	3.188	2.622
29	 1	3.878	3.187	3.323	2.714
29	 2	3.418	3.150	2.964	2.743
29	 3	3.167	2.805	2.819	2.486
29	 4	3.253	3.102	2.890	2.765
29	 5	3.285	3.022	2.950	2.697
29	 6	3.791	3.509	3.406	3.155
29	 7	3.679	3.323	3.420	3.087
30	 0	4.592	3.551	3.782	2.956
30	 1	4.225	3.449	3.769	3.044
30	 2	3.592	3.025	3.294	2.786
30	 3	3.500	3.275	3.229	3.031
30	 4	3.518	3.390	3.243	3.107
30	 5	3.440	3.286	3.181	3.036
30	 6	3.596	3.432	3.315	3.177
30	 7	4.062	3.629	3.736	3.336
31	 0	5.927	3.559	4.808	2.900
31	 1	5.015	3.166	4.290	2.698
31	 2	3.721	2.983	3.265	2.626
31	 3	3.566	2.962	3.238	2.707
31	 4	3.750	3.512	3.388	3.133
31	 5	3.879	3.319	3.621	3.088
31	 6	4.423	3.917	4.067	3.617
31	 7	5.458	4.578	5.074	4.284
