INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
27	 2	2.354	2.314	2.103	2.066
27	 3	2.393	2.339	2.171	2.122
27	 4	2.377	2.357	2.191	2.169
27	 5	2.435	2.374	2.231	2.181
27	 6	2.541	2.498	2.387	2.349
27	 7	2.586	2.581	2.470	2.473
28	 0	2.413	2.353	1.984	1.929
28	 1	2.234	2.176	1.964	1.914
28	 2	2.286	2.198	2.088	2.008
28	 3	2.293	2.233	2.136	2.082
28	 4	2.330	2.241	2.167	2.087
28	 5	2.371	2.321	2.217	2.175
28	 6	2.412	2.353	2.259	2.212
28	 7	2.414	2.343	2.358	2.294
29	 0	2.470	2.366	2.095	2.024
29	 1	2.307	2.249	2.074	2.034
29	 2	2.150	2.072	2.005	1.941
29	 3	2.264	2.192	2.137	2.067
29	 4	2.419	2.359	2.324	2.273
29	 5	2.231	2.176	2.178	2.121
29	 6	2.463	2.363	2.428	2.334
29	 7	2.537	2.489	2.500	2.464
30	 0	2.810	2.801	2.355	2.341
30	 1	2.640	2.615	2.342	2.321
30	 2	2.618	2.609	2.393	2.395
30	 3	2.526	2.515	2.383	2.374
30	 4	2.624	2.627	2.524	2.529
30	 5	2.643	2.643	2.564	2.562
30	 6	2.777	2.777	2.683	2.682
30	 7	3.011	2.982	2.927	2.896
31	 0	2.764	2.657	2.312	2.223
31	 1	2.699	2.577	2.278	2.173
31	 2	2.430	2.268	2.182	2.042
31	 3	2.520	2.375	2.276	2.142
31	 4	2.504	2.435	2.315	2.263
31	 5	2.459	2.382	2.313	2.240
31	 6	2.589	2.486	2.471	2.396
31	 7	2.668	2.527	2.607	2.472
