ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191
 8	 1	 112.00	   7.47	 112.0	 108	 111.84	  4.52	1000   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   3	   3	   1	   6	   4	   7	   2	   6	   7	  11	   4	  10	  12	  10	   7	  10	  13	  28	  22	  34	  79	 107	  46	 113	  95	 120	  46	  35	  25	  19	   9	  10	   6	  13	   6	   5	   8	   6	   6	   7	   5	   8	   4	   5	   4	   0	   1	   5	   0	   3	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 8	 2	 112.28	   7.99	 112.0	 125	 112.22	  4.64	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   2	   3	   5	   2	   2	   8	   7	   0	  16	   6	   9	  11	   4	  12	  10	   3	  11	  15	  18	  23	  26	  61	  86	  54	 123	  88	 115	  52	  45	  33	  22	   9	  15	   4	  12	   8	   4	  11	   7	   7	   8	  13	   5	   3	   5	   6	   1	   0	   1	   0	   1	   0	   0	   2	   0	   0	   1	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 8	 3	 112.20	   8.39	 112.0	 136	 111.98	  5.02	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   4	   2	   7	   2	   6	  10	   2	  12	   6	  12	   9	  15	  13	   5	   7	  13	  15	  32	  25	  28	  75	  78	  61	  83	  85	 105	  33	  48	  44	  21	  10	  14	   7	   8	  11	   7	  12	  10	   4	   7	   3	  11	   9	   6	   4	   3	   2	   3	   2	   2	   1	   1	   2	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 8	 4	 112.34	   8.56	 112.0	 132	 111.96	  5.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   6	   6	   2	   1	   8	   4	   2	  11	   7	  11	   6	   6	  19	  16	   5	  16	  18	  35	  34	  33	  53	  73	  55	  89	  87	 101	  44	  42	  37	  20	  16	   7	  16	  19	   5	   4	  12	  11	   4	   4	   6	   7	   4	   6	   5	   5	   2	   5	   3	   5	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 8	 5	 112.46	   8.71	 112.0	  75	 111.95	  6.45	1000   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   1	   0	   2	   6	   2	   3	   7	   4	   0	  13	   6	  21	   3	   6	  18	  14	  13	  21	  18	  30	  24	  25	  52	  78	  50	 111	  78	  84	  34	  41	  40	  26	  16	   9	  21	  18	  14	   6	  11	   8	   1	   8	   7	  12	   4	   3	   5	   2	   3	   4	   5	   4	   1	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 8	 6	 112.33	   7.99	 112.0	  57	 112.15	  6.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   1	   5	   6	   3	   2	   3	   0	   7	   6	  11	   7	  10	  15	  19	  11	  21	  21	  28	  24	  41	  65	  69	  46	  91	  78	  78	  47	  57	  45	  22	  15	  17	  18	  18	   9	  10	  14	   5	   3	   8	   7	   3	   7	   5	   6	   5	   1	   1	   0	   1	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 8	 7	 112.15	   7.74	 112.0	  46	 112.22	  6.20	1000   1	   0	   0	   1	   0	   0	   1	   0	   0	   0	   1	   0	   2	   3	   4	   1	   3	   4	   3	   0	   7	   8	  13	   3	  10	   9	  13	  10	  25	  14	  41	  35	  28	  66	  75	  48	  87	  80	  87	  38	  67	  42	  29	  15	  14	  13	  14	  13	  10	  13	  12	   6	   5	   4	   4	   6	   1	   2	   1	   1	   1	   1	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 0	 101.03	   5.04	 101.0	  97	 100.96	  2.98	1000   0	   0	   0	   0	   0	   0	   2	   3	   1	   3	   3	   6	   3	   3	  10	   7	   6	   9	  17	   1	  34	  36	  85	  58	 143	 154	 141	  51	  78	  34	  23	  19	   9	  11	  12	   5	   5	   5	   3	   5	   3	   0	   3	   2	   2	   1	   3	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 1	 101.20	   5.74	 101.0	 141	 100.99	  3.10	1000   0	   0	   0	   0	   0	   1	   2	   0	   3	   6	   4	   2	   4	  11	  15	   8	   9	  25	   9	   4	  22	  26	  86	  56	 110	 167	 130	  55	  74	  32	  30	  11	   8	  14	  11	   8	   8	   9	   7	   5	   8	   7	   3	   4	   2	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 2	 101.25	   5.95	 101.0	  44	 101.12	  4.82	1000   0	   0	   0	   0	   0	   0	   2	   2	   2	   4	   8	   1	  11	  20	   9	  13	   6	  10	  16	   2	  17	  37	  67	  59	 122	 162	 110	  45	  77	  31	  43	  22	  10	  17	   8	  14	   9	   6	  13	   5	   6	   4	   3	   1	   1	   0	   1	   0	   2	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 3	 101.31	   6.22	 101.0	  64	 101.03	  4.79	1000   0	   0	   0	   0	   0	   0	   0	   0	   4	   7	   5	   9	   9	   4	  17	   9	  19	  19	  17	   3	  29	  34	  68	  51	  97	 161	 106	  45	  69	  47	  40	  15	  12	  19	  12	   9	   5	  12	   8	   3	   8	  11	   7	   2	   2	   2	   0	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 4	 101.14	   6.41	 101.0	  61	 100.94	  4.87	1000   0	   0	   0	   0	   1	   0	   2	   0	   4	   7	   8	   5	   7	   4	  17	  11	  16	  16	  22	   6	  35	  37	  88	  43	 104	 137	 115	  46	  63	  43	  32	  13	  17	  20	   7	   5	  12	   8	  15	   2	   4	   7	   4	   4	   1	   5	   5	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 5	 101.01	   6.40	 101.0	  56	 100.73	  5.04	1000   0	   0	   0	   0	   1	   2	   0	   2	   5	   4	   2	   5	  12	  11	  11	  22	   9	  23	  15	   6	  48	  34	  81	  43	 113	 136	 109	  36	  67	  26	  36	  23	  17	  13	  19	   3	  13	   7	  11	   4	   6	   7	   5	   2	   5	   3	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 6	 100.87	   5.84	 101.0	  49	 100.74	  4.78	1000   0	   0	   0	   0	   0	   0	   1	   1	   1	   6	  10	   2	   5	   9	  13	  17	   5	  20	  28	   8	  43	  43	  94	  49	 105	 127	 102	  41	  71	  47	  30	  21	   8	  25	   9	   4	  11	   7	   9	   5	   7	   8	   5	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
 9	 7	 100.67	   5.72	 101.0	  39	 100.85	  4.70	1000   1	   1	   1	   0	   0	   2	   0	   2	   5	   3	   4	   6	   3	   7	  15	   6	  10	  21	  20	  12	  47	  51	  93	  56	 103	 138	  91	  34	  77	  41	  38	  22	   9	  19	  13	   6	  13	  13	   3	   2	   2	   3	   3	   1	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 0	 156.00	   4.93	 156.0	  82	 156.03	  3.21	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   1	   1	   0	   6	   5	   1	   9	   3	  12	   2	  10	  15	  21	  23	  38	  65	 123	 127	  93	 140	  86	   7	  93	  32	  23	   9	  13	   7	   5	   3	   6	   2	   3	   1	   2	   2	   3	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 1	 156.10	   5.42	 156.0	 124	 155.93	  3.16	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   4	   0	   5	   5	   4	  10	  10	  11	   4	  13	  21	  15	  23	  21	  62	 119	 135	  90	 147	  79	   7	  77	  26	  22	   9	  10	  12	  13	   3	   9	   7	   8	   6	   0	   4	   2	   1	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 2	 156.14	   5.64	 156.0	 146	 156.19	  3.20	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	   1	   1	   3	   6	   4	   1	  11	  10	  29	   5	  14	  10	  16	  18	  33	  40	 106	 125	 105	 151	  62	  10	  99	  20	  14	  11	  20	   9	  19	  10	  11	   9	   4	   0	   1	   2	   0	   0	   1	   2	   1	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0
10	 3	 156.26	   5.77	 156.0	 156	 155.99	  3.37	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   1	   6	   7	   2	  11	  15	  15	   8	  16	  18	  24	  18	  35	  61	  93	 108	 100	 141	  62	   9	  71	  39	  27	  12	  10	  18	  13	   6	  20	   6	  10	   4	   0	   7	   1	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 4	 156.23	   5.88	 156.0	  45	 156.04	  4.83	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   2	   9	   5	   1	  13	   7	  11	  15	  16	  27	  25	  30	  34	  50	 113	  84	  91	 140	  64	   7	  87	  34	  26	   8	  18	  18	   9	   4	  14	   9	   4	   7	   4	   3	   3	   2	   2	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0
10	 5	 156.20	   5.82	 156.0	  40	 155.96	  4.91	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   0	   5	   4	   5	  13	   9	  16	  12	  14	  27	  29	  25	  32	  44	 116	 111	  85	 109	  73	  13	  78	  29	  34	  15	  18	  22	  10	   6	  10	   5	   7	   9	   3	   3	   1	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0
10	 6	 156.18	   5.51	 156.0	  38	 156.24	  4.64	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	   3	   1	   3	  10	   2	   4	   3	  11	   6	  18	  26	  37	  26	  35	  62	 103	 118	  59	 130	  78	   5	  82	  30	  39	  19	  20	  16	  11	   6	   8	   8	   4	   4	   2	   3	   2	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
10	 7	 156.19	   5.44	 156.0	  31	 156.29	  4.66	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   3	   4	   5	   3	   1	   3	   6	  17	   7	  12	  31	  30	  28	  37	  56	 102	  93	  80	 131	  68	  13	  91	  42	  38	  13	  18	  19	  15	   7	   5	   6	   4	   2	   4	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 0	 117.08	   4.50	 117.0	  74	 117.12	  2.97	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   2	   1	   2	   1	   5	   2	  12	   7	   6	  11	  13	   7	  22	  26	  89	  58	 146	 180	 119	  73	  58	  55	  32	  14	   9	  14	   8	   0	   7	   1	   5	   0	   4	   2	   4	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 1	 117.10	   4.92	 117.0	 109	 117.01	  3.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   2	   0	   2	  10	   7	   6	  16	   5	  16	   9	  10	  29	  30	  84	  74	 110	 149	 131	  93	  53	  31	  31	  16	  12	  13	  14	   3	   8	  13	  10	   1	   3	   4	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 2	 117.19	   5.03	 117.0	 120	 117.22	  3.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   2	   6	   1	   0	   8	  19	   7	  16	  19	   6	  10	  17	  35	  65	  53	 126	 167	 129	  67	  64	  55	  24	  16	  11	  16	  22	   3	   9	   9	   5	   2	   3	   1	   0	   2	   0	   0	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 3	 117.30	   5.21	 117.0	 127	 117.11	  3.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	   2	   6	   8	  17	   7	  13	  19	  13	  15	  27	  32	  66	  51	 127	 163	 107	  61	  62	  42	  40	  15	  15	  18	  13	   5	  17	  10	  15	   1	   3	   2	   2	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 4	 117.30	   5.28	 117.0	 121	 117.13	  3.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   3	   2	   8	   5	  13	  17	   6	  13	  20	  13	  29	  28	  81	  51	 112	 152	 115	  82	  55	  33	  44	  20	  13	  18	  14	   3	   7	  11	  12	   3	   5	   6	   1	   1	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 5	 117.28	   5.41	 117.0	  28	 117.05	  4.76	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   3	   7	   6	  12	  12	  14	  26	  18	  14	  37	  25	  63	  44	 127	 140	 120	  61	  61	  41	  39	  23	  14	  19	  18	   5	  11	   6	   9	   5	   4	   8	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 6	 117.04	   5.02	 117.0	  16	 117.07	  4.66	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   5	   2	   6	   4	  11	   5	  10	  20	  21	  16	  42	  46	  90	  53	 109	 143	  92	  58	  50	  48	  50	  29	  15	  19	  17	   4	   9	   7	  10	   1	   1	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 7	 117.29	   4.94	 117.0	  16	 117.30	  4.51	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   1	   3	   1	   8	   4	  10	   7	   3	  16	  20	  18	  35	  31	  78	  56	 111	 135	 116	  65	  57	  63	  47	  22	  11	  26	  17	   8	   9	   9	   2	   2	   2	   0	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 0	 132.60	   3.71	 133.0	  43	 132.70	  2.89	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   4	   2	   3	   4	   5	   5	  13	  14	  10	  26	  43	 101	  80	 148	 191	 125	  50	  71	  29	  25	  15	   8	   8	   6	   0	   3	   4	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 1	 132.82	   4.15	 133.0	  72	 132.82	  2.87	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   3	   4	   8	   6	   8	   5	  13	  13	  10	  26	  29	  95	  67	 153	 177	 128	  62	  68	  36	  25	  11	   5	  10	   8	   4	  10	   6	   4	   3	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 2	 132.74	   4.19	 133.0	  66	 132.83	  3.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   4	   4	  10	   7	  12	  24	  18	   8	  22	  32	  81	  67	 153	 181	 137	  45	  60	  35	  33	  14	   9	  15	   8	   3	   6	   4	   2	   0	   0	   1	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 3	 132.90	   4.40	 133.0	  77	 132.86	  3.26	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   6	   1	   5	   6	   7	  11	  22	  17	  12	  25	  40	  96	  55	 126	 177	 125	  57	  61	  32	  26	  19	  14	  19	  11	   5	  16	   1	   2	   3	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
