INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
22	 1	3.623	3.536	3.082	2.978
22	 2	3.742	3.522	3.270	3.085
22	 3	3.723	3.502	3.523	3.265
22	 4	4.070	3.935	3.744	3.671
22	 5	4.109	3.878	3.811	3.699
22	 6	4.278	3.983	3.933	3.698
22	 7	4.581	4.226	4.276	3.976
23	 0	4.063	3.727	3.477	3.157
23	 1	4.907	4.115	4.208	3.552
23	 2	5.632	4.568	4.932	4.003
23	 3	5.556	4.744	5.272	4.445
23	 4	5.963	4.804	5.629	4.544
23	 5	6.313	5.213	5.816	4.892
23	 6	6.717	5.878	6.115	5.335
23	 7	7.010	5.805	6.524	5.474
24	 0	3.238	3.094	2.666	2.519
24	 1	3.492	3.366	2.983	2.876
24	 2	3.603	3.386	3.130	2.966
24	 3	3.600	3.377	3.395	3.179
24	 4	4.095	3.788	3.737	3.477
24	 5	4.082	3.628	3.660	3.276
24	 6	4.338	4.080	3.890	3.667
24	 7	4.611	4.174	4.190	3.780
25	 0	2.939	2.920	2.442	2.407
25	 1	2.992	2.963	2.563	2.530
25	 2	3.003	3.010	2.627	2.635
25	 3	3.024	2.924	2.807	2.711
25	 4	3.173	3.086	2.867	2.827
25	 5	3.123	3.053	2.851	2.830
25	 6	3.645	3.560	3.250	3.173
25	 7	3.747	3.712	3.414	3.385
26	 0	2.397	2.361	2.002	1.946
26	 1	2.413	2.410	2.122	2.116
26	 2	2.382	2.361	2.134	2.126
26	 3	2.239	2.189	2.142	2.099
26	 4	2.367	2.381	2.245	2.237
26	 5	2.448	2.409	2.306	2.294
26	 6	2.594	2.624	2.455	2.467
26	 7	2.500	2.426	2.390	2.327
27	 0	2.596	2.576	2.176	2.156
27	 1	2.695	2.620	2.324	2.248
27	 2	2.751	2.730	2.440	2.419
27	 3	2.706	2.666	2.488	2.473
27	 4	2.661	2.586	2.498	2.442
27	 5	2.815	2.764	2.644	2.595
27	 6	2.791	2.771	2.649	2.599
27	 7	2.860	2.833	2.745	2.718
28	 0	2.962	2.894	2.415	2.352
28	 1	3.023	2.930	2.625	2.541
28	 2	3.178	3.055	2.760	2.657
28	 3	3.230	3.171	2.925	2.865
28	 4	3.324	3.142	2.929	2.752
28	 5	3.399	3.250	3.005	2.878
28	 6	3.416	3.210	3.004	2.816
28	 7	3.495	3.298	3.149	2.975
29	 0	2.964	2.775	2.528	2.358
29	 1	3.399	2.983	2.994	2.651
29	 2	3.609	3.222	3.283	2.930
29	 3	3.821	3.437	3.606	3.270
29	 4	4.004	3.596	3.754	3.370
29	 5	4.201	3.814	3.951	3.565
29	 6	4.215	3.873	3.984	3.660
29	 7	4.331	3.893	4.093	3.693
30	 0	3.552	3.252	2.987	2.725
30	 1	4.126	3.555	3.553	3.056
30	 2	4.279	3.884	3.786	3.423
30	 3	4.562	3.783	4.157	3.443
30	 4	4.512	3.886	4.206	3.630
30	 5	4.759	4.088	4.411	3.823
30	 6	4.798	4.226	4.470	3.933
30	 7	4.929	4.247	4.647	4.005
31	 0	3.502	3.125	2.967	2.656
31	 1	4.028	3.547	3.569	3.157
31	 2	4.229	3.701	3.813	3.325
31	 3	4.492	3.955	4.099	3.609
31	 4	4.669	3.840	4.254	3.485
31	 5	4.955	4.409	4.489	4.037
31	 6	4.966	4.400	4.563	4.048
31	 7	5.198	4.517	4.834	4.224
