INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
26	 2	4.143	3.803	3.687	3.374
26	 3	5.041	4.661	4.540	4.195
26	 4	4.680	4.498	4.265	4.100
26	 5	5.559	5.437	5.263	5.154
26	 6	6.709	6.572	6.291	6.170
26	 7	6.819	6.783	6.396	6.352
27	 0	4.224	3.690	3.433	3.004
27	 1	4.517	3.824	3.969	3.376
27	 2	5.020	4.308	4.384	3.758
27	 3	5.875	5.232	5.181	4.624
27	 4	6.035	5.500	5.350	4.890
27	 5	5.782	5.643	5.257	5.143
27	 6	7.280	7.280	6.504	6.507
27	 7	6.827	6.654	6.209	6.079
28	 0	4.354	3.685	3.490	2.967
28	 1	5.055	4.009	4.294	3.406
28	 2	4.809	4.009	4.177	3.489
28	 3	6.088	5.538	5.439	4.944
28	 4	5.850	5.451	5.328	4.956
28	 5	6.688	6.538	6.341	6.180
28	 6	6.730	6.666	6.365	6.305
28	 7	7.075	6.796	6.865	6.627
29	 0	5.176	4.348	4.239	3.550
29	 1	6.661	4.893	5.870	4.307
29	 2	5.688	4.630	5.102	4.141
29	 3	6.218	5.550	5.557	4.965
29	 4	6.284	5.774	5.674	5.202
29	 5	7.147	6.998	6.551	6.414
29	 6	6.442	6.358	5.851	5.786
29	 7	8.011	7.840	7.427	7.290
30	 0	6.603	5.024	5.393	4.102
30	 1	6.038	4.494	5.310	3.951
30	 2	6.258	4.843	5.585	4.337
30	 3	7.238	6.388	6.391	5.641
30	 4	7.025	6.390	6.410	5.843
30	 5	8.290	8.090	7.541	7.369
30	 6	8.055	7.975	7.318	7.263
30	 7	8.225	8.143	7.469	7.393
31	 0	8.635	6.495	7.116	5.339
31	 1	7.502	5.465	6.486	4.741
31	 2	7.275	5.622	6.341	4.901
31	 3	7.379	6.549	6.519	5.791
31	 4	8.446	7.699	7.382	6.745
31	 5	7.574	7.326	6.732	6.501
31	 6	6.506	6.422	5.728	5.647
31	 7	7.725	7.608	7.021	6.950
