INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 6	 7	10.785	6.211	9.983	5.763
 7	 0	6.864	4.548	5.631	3.728
 7	 1	8.894	5.014	7.371	4.113
 7	 2	9.648	5.192	8.228	4.417
 7	 3	9.946	5.404	9.171	5.032
 7	 4	10.865	5.484	9.807	5.036
 7	 5	11.227	6.151	10.179	5.739
 7	 6	12.173	7.013	10.627	6.053
 7	 7	12.064	6.344	10.966	5.763
 8	 0	8.541	4.819	7.188	3.974
 8	 1	10.754	4.898	9.175	4.216
 8	 2	12.276	5.558	10.463	4.761
 8	 3	12.550	8.083	11.699	7.580
 8	 4	13.429	8.044	12.379	7.531
 8	 5	14.360	9.019	13.016	8.330
 8	 6	14.981	10.251	13.226	8.872
 8	 7	15.577	9.892	13.723	8.704
 9	 0	6.719	4.424	5.691	3.698
 9	 1	8.485	4.608	7.370	4.025
 9	 2	9.302	4.944	8.146	4.379
 9	 3	9.608	5.639	9.048	5.273
 9	 4	10.584	5.943	9.714	5.416
 9	 5	11.292	8.617	10.176	7.669
 9	 6	11.658	9.074	10.362	7.876
 9	 7	11.830	9.506	10.633	8.460
10	 0	5.764	4.324	4.854	3.591
10	 1	7.005	4.690	6.143	4.139
10	 2	7.673	5.217	6.764	4.607
10	 3	8.032	5.442	7.453	5.040
10	 4	8.751	5.874	8.064	5.443
10	 5	9.281	6.199	8.361	5.745
10	 6	9.743	6.833	8.689	6.063
10	 7	9.908	6.813	8.976	6.256
11	 0	5.460	3.981	4.623	3.348
11	 1	6.651	4.740	5.731	4.041
11	 2	7.342	5.058	6.312	4.383
11	 3	7.583	5.221	6.889	4.703
11	 4	8.315	5.556	7.484	5.014
11	 5	8.772	6.000	7.836	5.400
11	 6	9.128	6.476	7.990	5.607
11	 7	9.154	6.284	8.295	5.724
12	 0	4.865	4.082	4.066	3.375
12	 1	5.842	4.687	5.082	4.043
12	 2	6.075	4.921	5.412	4.403
12	 3	6.786	5.200	6.255	4.830
12	 4	7.092	5.599	6.564	5.176
12	 5	7.470	5.666	6.928	5.284
12	 6	7.847	6.173	7.099	5.504
12	 7	7.939	6.190	7.332	5.724
13	 0	4.361	4.027	3.629	3.318
13	 1	5.080	4.419	4.405	3.852
13	 2	5.563	5.080	4.821	4.401
13	 3	5.891	5.015	5.277	4.531
13	 4	6.328	5.604	5.639	4.995
13	 5	6.900	5.797	6.077	5.151
13	 6	7.063	6.235	6.204	5.429
13	 7	7.325	6.260	6.515	5.575
14	 0	3.824	3.051	3.206	2.531
14	 1	4.170	3.255	3.641	2.840
14	 2	4.476	3.398	3.937	3.002
14	 3	4.914	3.659	4.453	3.323
14	 4	5.218	3.838	4.722	3.463
14	 5	5.634	5.173	5.034	4.628
14	 6	6.060	5.772	5.390	5.101
14	 7	6.185	5.856	5.514	5.217
15	 0	3.904	3.787	3.203	3.105
15	 1	4.422	4.263	3.824	3.681
15	 2	4.685	4.578	4.083	3.979
15	 3	5.045	4.905	4.444	4.322
15	 4	5.437	5.261	4.809	4.647
15	 5	5.779	5.017	5.103	4.441
15	 6	6.080	5.748	5.375	5.063
15	 7	6.315	6.215	5.610	5.530
16	 0	3.999	3.854	3.372	3.234
16	 1	4.316	3.359	3.741	2.907
16	 2	4.280	3.434	3.834	3.082
16	 3	4.565	3.724	4.211	3.434
16	 4	4.908	3.582	4.472	3.260
16	 5	5.029	4.937	4.591	4.517
16	 6	5.085	3.851	4.557	3.463
16	 7	4.888	3.967	4.506	3.662
17	 0	3.429	2.802	2.946	2.410
17	 1	3.946	3.129	3.433	2.728
17	 2	4.230	3.453	3.713	3.053
17	 3	4.383	3.424	3.962	3.107
17	 4	4.735	3.551	4.315	3.245
17	 5	4.718	3.862	4.349	3.569
17	 6	4.881	3.810	4.585	3.576
17	 7	5.089	3.911	4.771	3.688
18	 0	3.825	2.773	3.273	2.351
18	 1	4.396	3.141	3.869	2.743
18	 2	4.858	3.212	4.383	2.891
18	 3	4.871	3.360	4.617	3.180
18	 4	5.340	3.323	5.022	3.146
18	 5	5.435	3.671	5.036	3.418
18	 6	5.826	5.409	5.445	5.076
18	 7	5.854	3.826	5.485	3.581
19	 0	4.801	4.057	4.039	3.400
19	 1	5.650	4.699	4.878	4.067
19	 2	6.260	5.277	5.398	4.588
19	 3	6.461	5.205	5.961	4.838
19	 4	7.134	5.791	6.321	5.100
19	 5	7.288	6.003	6.519	5.341
19	 6	7.744	6.320	6.811	5.565
19	 7	7.684	6.259	6.849	5.592
20	 0	5.599	4.513	4.777	3.821
20	 1	6.795	5.052	5.916	4.378
20	 2	7.151	5.313	6.352	4.739
20	 3	7.466	5.518	7.025	5.110
20	 4	8.159	5.740	7.691	5.443
20	 5	8.571	6.044	7.937	5.692
20	 6	8.938	6.566	8.205	6.144
20	 7	9.118	6.515	8.319	5.929
21	 0	5.664	4.717	4.785	3.949
21	 1	6.577	5.191	5.598	4.396
21	 2	7.216	5.545	6.229	4.776
21	 3	7.640	5.676	6.917	5.192
21	 4	8.312	6.093	7.330	5.325
21	 5	8.519	6.089	7.439	5.342
21	 6	8.785	6.516	7.587	5.590
21	 7	8.938	6.509	7.760	5.685
22	 0	6.140	3.160	5.097	2.572
22	 1	7.927	5.378	6.744	4.529
22	 2	8.653	5.591	7.561	4.897
22	 3	8.846	5.476	8.371	5.104
22	 4	9.802	5.738	9.017	5.353
22	 5	9.989	8.579	9.266	8.183
22	 6	10.408	6.814	9.569	6.325
22	 7	10.789	6.517	10.071	6.133
23	 0	7.149	6.007	6.118	5.089
23	 1	9.329	7.040	7.999	6.077
23	 2	10.653	7.740	9.329	6.781
23	 3	10.868	8.177	10.311	7.662
23	 4	11.928	8.444	11.259	7.987
23	 5	12.526	8.822	11.538	8.278
23	 6	13.184	9.900	12.003	8.986
23	 7	13.476	9.858	12.541	9.296
24	 0	6.048	4.408	4.979	3.588
24	 1	7.507	4.975	6.414	4.251
24	 2	8.275	5.265	7.188	4.612
24	 3	8.502	5.392	8.016	5.076
24	 4	9.734	5.629	8.883	5.167
24	 5	10.048	6.119	9.010	5.526
24	 6	10.438	6.548	9.361	5.886
24	 7	10.848	6.432	9.856	5.826
25	 0	5.507	4.341	4.575	3.578
25	 1	6.573	4.877	5.631	4.165
25	 2	7.137	5.268	6.241	4.611
25	 3	7.582	5.224	7.038	4.842
25	 4	8.377	5.518	7.567	5.054
25	 5	8.386	5.866	7.653	5.438
25	 6	9.262	8.591	8.259	7.657
25	 7	9.308	8.914	8.480	8.129
26	 0	4.054	3.548	3.386	2.925
26	 1	5.062	4.323	4.452	3.796
26	 2	5.476	4.699	4.907	4.230
26	 3	5.653	4.836	5.409	4.638
26	 4	6.269	5.202	5.945	4.887
26	 5	6.530	5.367	6.152	5.112
26	 6	6.616	5.636	6.260	5.299
26	 7	6.871	5.605	6.566	5.377
27	 0	4.127	3.701	3.459	3.097
27	 1	5.072	4.510	4.374	3.870
27	 2	5.385	4.775	4.775	4.229
27	 3	5.761	4.942	5.297	4.586
27	 4	6.105	5.202	5.731	4.913
27	 5	6.199	5.461	5.823	5.127
27	 6	6.420	5.636	6.094	5.285
27	 7	6.584	5.764	6.320	5.530
28	 0	3.895	3.710	3.175	3.016
28	 1	4.281	4.008	3.718	3.476
28	 2	4.483	3.405	3.893	2.961
28	 3	4.732	4.610	4.284	4.166
28	 4	5.279	5.146	4.652	4.507
28	 5	5.244	5.100	4.635	4.516
28	 6	5.536	5.318	4.869	4.665
28	 7	5.442	5.271	4.904	4.754
29	 0	3.179	2.560	2.711	2.176
29	 1	3.443	2.754	3.033	2.447
29	 2	3.529	2.907	3.211	2.644
29	 3	3.662	3.046	3.456	2.898
29	 4	3.951	3.166	3.705	2.966
29	 5	3.994	3.287	3.756	3.072
29	 6	4.220	3.347	3.988	3.163
29	 7	4.395	3.546	4.154	3.363
30	 0	3.246	2.799	2.730	2.346
30	 1	3.388	2.931	2.918	2.520
30	 2	3.573	3.163	3.161	2.788
30	 3	3.562	3.101	3.246	2.823
30	 4	3.590	3.196	3.346	2.985
30	 5	3.659	3.241	3.391	3.031
30	 6	3.681	3.263	3.430	3.037
30	 7	3.836	3.337	3.616	3.146
31	 0	3.153	2.555	2.671	2.171
31	 1	3.173	2.730	2.811	2.430
31	 2	3.316	3.015	2.990	2.709
31	 3	3.380	2.946	3.084	2.688
31	 4	3.653	3.151	3.328	2.860
31	 5	3.801	3.223	3.444	2.951
31	 6	3.995	3.524	3.670	3.242
31	 7	3.852	3.479	3.583	3.253
