INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 6	 1	2.874	2.820	2.510	2.471
 6	 2	3.071	2.990	2.774	2.702
 6	 3	3.016	2.910	2.741	2.651
 6	 4	2.916	2.844	2.704	2.640
 6	 5	2.985	2.937	2.859	2.816
 6	 6	3.301	3.164	3.116	2.987
 6	 7	3.395	3.358	3.296	3.245
 7	 0	2.778	2.561	2.221	2.053
 7	 1	2.835	2.799	2.384	2.369
 7	 2	2.688	2.614	2.359	2.303
 7	 3	2.881	2.781	2.553	2.458
 7	 4	2.831	2.819	2.570	2.567
 7	 5	3.038	2.984	2.786	2.736
 7	 6	3.187	3.105	3.022	2.942
 7	 7	3.190	3.081	3.093	2.984
 8	 0	4.144	3.776	3.219	2.953
 8	 1	3.636	3.542	3.202	3.102
 8	 2	3.475	3.334	3.095	2.952
 8	 3	3.516	3.494	3.135	3.133
 8	 4	3.518	3.453	3.153	3.093
 8	 5	3.708	3.671	3.410	3.405
 8	 6	3.787	3.754	3.404	3.393
 8	 7	3.944	3.989	3.542	3.562
 9	 0	2.943	2.821	2.374	2.286
 9	 1	2.726	2.638	2.371	2.301
 9	 2	2.604	2.577	2.356	2.330
 9	 3	2.665	2.573	2.461	2.397
 9	 4	2.907	2.809	2.740	2.647
 9	 5	3.001	2.943	2.851	2.796
 9	 6	3.247	3.149	3.040	2.937
 9	 7	3.329	3.254	3.223	3.158
10	 0	2.903	2.834	2.361	2.311
10	 1	2.766	2.756	2.404	2.382
10	 2	2.706	2.637	2.427	2.375
10	 3	2.866	2.820	2.604	2.557
10	 4	2.810	2.699	2.593	2.486
10	 5	3.046	2.977	2.807	2.766
10	 6	3.462	3.335	3.228	3.126
10	 7	3.506	3.398	3.306	3.206
11	 0	3.159	3.017	2.617	2.509
11	 1	3.020	2.842	2.586	2.432
11	 2	2.866	2.847	2.558	2.534
11	 3	2.913	2.903	2.588	2.585
11	 4	3.125	3.024	2.792	2.708
11	 5	3.151	3.122	2.855	2.827
11	 6	3.244	3.167	2.898	2.819
11	 7	3.452	3.402	3.148	3.106
12	 0	2.820	2.768	2.300	2.263
12	 1	2.709	2.638	2.348	2.293
12	 2	2.921	2.823	2.566	2.489
12	 3	2.915	2.880	2.613	2.578
12	 4	2.997	2.842	2.745	2.598
12	 5	3.251	3.142	3.005	2.917
12	 6	3.400	3.332	3.165	3.109
12	 7	3.613	3.549	3.431	3.379
13	 0	3.461	3.289	2.812	2.677
13	 1	3.075	2.911	2.687	2.542
13	 2	3.215	3.024	2.925	2.762
13	 3	3.570	3.441	3.225	3.118
13	 4	3.636	3.390	3.392	3.185
13	 5	3.926	3.801	3.720	3.588
13	 6	4.470	4.211	4.223	3.994
13	 7	4.838	4.477	4.717	4.367
14	 0	3.996	3.434	3.302	2.839
14	 1	3.396	3.112	3.011	2.775
14	 2	3.712	3.420	3.352	3.090
14	 3	3.876	3.444	3.514	3.123
14	 4	4.288	3.850	3.904	3.501
14	 5	4.888	4.337	4.556	4.048
14	 6	5.581	4.821	5.039	4.373
14	 7	6.490	5.359	5.997	4.959
15	 0	3.605	3.122	2.956	2.571
15	 1	3.298	2.861	2.798	2.435
15	 2	3.617	3.258	3.200	2.896
15	 3	3.762	3.423	3.389	3.079
15	 4	4.121	3.612	3.745	3.276
15	 5	5.025	4.381	4.642	4.039
15	 6	5.247	4.633	4.880	4.315
15	 7	5.958	4.940	5.709	4.719
16	 0	4.380	3.235	3.619	2.652
16	 1	4.041	3.057	3.552	2.672
16	 2	3.684	2.759	3.364	2.519
16	 3	3.735	3.231	3.420	2.960
16	 4	3.684	2.921	3.348	2.649
16	 5	3.621	3.166	3.360	2.933
16	 6	3.912	3.426	3.662	3.210
16	 7	4.349	3.660	4.126	3.479
17	 0	4.516	3.687	3.696	3.010
17	 1	3.607	3.026	3.126	2.612
17	 2	3.545	3.192	3.149	2.841
17	 3	3.478	3.171	3.114	2.844
17	 4	3.501	3.124	3.213	2.862
17	 5	3.481	3.111	3.218	2.869
17	 6	3.713	3.452	3.509	3.277
17	 7	3.833	3.427	3.723	3.329
18	 0	3.645	3.252	3.048	2.718
18	 1	3.442	3.147	3.024	2.773
18	 2	3.143	2.977	2.867	2.725
18	 3	3.273	3.049	3.009	2.817
18	 4	3.218	3.054	2.956	2.804
18	 5	3.270	3.103	3.029	2.865
18	 6	3.423	3.295	3.207	3.084
18	 7	3.444	3.332	3.294	3.187
19	 0	3.752	3.594	3.077	2.948
19	 1	3.244	3.119	2.841	2.747
19	 2	3.236	3.053	2.864	2.709
19	 3	3.059	2.994	2.714	2.662
19	 4	3.184	3.143	2.866	2.825
19	 5	3.472	3.394	3.135	3.099
19	 6	3.399	3.229	3.181	3.018
19	 7	3.354	3.229	3.194	3.071
20	 0	3.675	3.500	2.971	2.837
20	 1	2.951	2.905	2.531	2.485
20	 2	2.965	2.840	2.631	2.525
20	 3	3.030	2.961	2.710	2.650
20	 4	2.933	2.779	2.697	2.565
20	 5	3.058	2.854	2.880	2.702
20	 6	3.159	3.092	3.025	2.970
20	 7	3.156	2.999	3.084	2.933
21	 0	3.459	3.221	2.848	2.657
21	 1	2.970	2.868	2.656	2.570
21	 2	2.996	2.947	2.750	2.706
21	 3	2.904	2.862	2.729	2.705
21	 4	3.030	2.976	2.811	2.760
21	 5	3.069	3.022	2.887	2.846
21	 6	3.504	3.343	3.309	3.168
21	 7	3.422	3.298	3.276	3.152
22	 0	2.975	2.915	2.425	2.375
22	 1	2.853	2.779	2.542	2.489
22	 2	2.884	2.777	2.624	2.538
22	 3	2.833	2.819	2.604	2.597
22	 4	3.048	2.998	2.807	2.766
22	 5	3.125	3.087	2.910	2.866
22	 6	3.236	3.159	3.025	2.924
22	 7	3.255	3.183	3.183	3.112
23	 0	3.210	3.147	2.641	2.592
23	 1	2.956	2.879	2.614	2.566
23	 2	3.181	3.106	2.811	2.748
23	 3	3.273	3.270	2.859	2.843
23	 4	3.091	3.057	2.797	2.779
23	 5	3.338	3.276	3.051	2.985
23	 6	3.501	3.475	3.253	3.236
23	 7	3.825	3.810	3.556	3.544
24	 0	3.305	3.171	2.610	2.516
24	 1	3.056	2.977	2.669	2.608
24	 2	2.939	2.917	2.633	2.607
24	 3	3.055	3.014	2.724	2.705
24	 4	3.010	2.974	2.741	2.711
24	 5	3.223	3.191	2.908	2.884
24	 6	3.198	3.188	2.973	2.959
24	 7	3.391	3.345	3.158	3.135
25	 0	3.339	3.228	2.784	2.692
25	 1	3.076	3.009	2.697	2.647
25	 2	3.068	3.045	2.733	2.710
25	 3	3.036	3.014	2.718	2.701
25	 4	3.103	3.022	2.833	2.752
25	 5	3.210	3.077	2.926	2.808
25	 6	3.527	3.481	3.235	3.193
25	 7	3.509	3.416	3.289	3.207
26	 0	3.216	3.042	2.598	2.458
26	 1	2.957	2.838	2.572	2.468
26	 2	2.637	2.546	2.363	2.289
26	 3	2.608	2.513	2.295	2.214
26	 4	2.758	2.652	2.459	2.366
26	 5	2.798	2.723	2.521	2.458
26	 6	2.674	2.630	2.417	2.382
26	 7	2.908	2.846	2.661	2.604
27	 0	3.218	2.877	2.643	2.363
27	 1	3.007	2.769	2.670	2.453
27	 2	2.917	2.839	2.651	2.578
27	 3	2.917	2.785	2.621	2.499
27	 4	2.824	2.733	2.549	2.462
27	 5	2.925	2.864	2.673	2.620
27	 6	3.243	3.112	2.968	2.844
27	 7	3.111	3.023	2.894	2.813
28	 0	3.534	3.029	2.938	2.514
28	 1	3.126	2.763	2.760	2.437
28	 2	3.235	2.933	2.848	2.586
28	 3	3.126	2.974	2.761	2.633
28	 4	3.002	2.899	2.713	2.619
28	 5	3.080	2.947	2.790	2.675
28	 6	3.343	3.143	3.085	2.917
28	 7	3.415	3.283	3.173	3.042
29	 0	4.865	3.711	4.013	3.069
29	 1	4.290	3.549	3.770	3.123
29	 2	3.908	3.486	3.519	3.148
29	 3	3.569	3.201	3.312	2.986
29	 4	3.576	3.141	3.391	2.991
29	 5	3.611	3.434	3.439	3.275
29	 6	3.751	3.381	3.642	3.274
29	 7	3.866	3.538	3.793	3.464
30	 0	5.502	3.733	4.515	3.059
30	 1	4.082	3.185	3.561	2.765
30	 2	4.196	3.134	3.813	2.859
30	 3	3.685	3.166	3.436	2.946
30	 4	3.772	3.100	3.544	2.913
30	 5	3.946	3.313	3.763	3.168
30	 6	4.160	3.492	3.962	3.324
30	 7	4.448	3.850	4.281	3.702
31	 0	5.639	3.639	4.638	2.980
31	 1	4.424	3.189	3.923	2.834
31	 2	4.116	3.143	3.731	2.849
31	 3	3.798	3.220	3.486	2.956
31	 4	4.157	3.255	3.860	3.025
31	 5	4.298	3.575	4.026	3.349
31	 6	4.209	3.450	4.091	3.362
31	 7	4.313	3.636	4.198	3.549
