INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
30	 0	2.412	2.265	1.984	1.864
30	 1	2.357	2.228	2.043	1.933
30	 2	2.141	2.093	1.909	1.860
30	 3	2.195	2.038	1.992	1.853
30	 4	2.223	2.102	2.029	1.919
30	 5	2.257	2.160	2.141	2.044
30	 6	2.266	2.165	2.152	2.057
30	 7	2.289	2.241	2.224	2.183
31	 0	2.455	2.407	2.070	2.029
31	 1	2.473	2.393	2.152	2.091
31	 2	2.269	2.161	2.054	1.957
31	 3	2.491	2.365	2.295	2.176
31	 4	2.382	2.323	2.199	2.144
31	 5	2.607	2.525	2.432	2.371
31	 6	2.470	2.388	2.313	2.234
31	 7	2.567	2.472	2.447	2.363
