INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 5	 5	2.698	2.616	2.461	2.386
 5	 6	2.804	2.789	2.566	2.556
 5	 7	2.693	2.676	2.467	2.454
 6	 0	3.247	2.818	2.556	2.239
 6	 1	3.236	3.105	2.678	2.562
 6	 2	2.911	2.853	2.515	2.475
 6	 3	2.887	2.871	2.501	2.488
 6	 4	2.772	2.692	2.467	2.402
 6	 5	2.833	2.732	2.559	2.467
 6	 6	2.857	2.800	2.590	2.538
 6	 7	3.019	2.993	2.769	2.734
 7	 0	3.481	3.290	2.801	2.643
 7	 1	3.229	2.839	2.665	2.348
 7	 2	3.132	2.873	2.744	2.519
 7	 3	2.930	2.810	2.609	2.508
 7	 4	3.075	2.948	2.786	2.670
 7	 5	2.995	2.847	2.806	2.668
 7	 6	3.148	3.015	2.996	2.876
 7	 7	3.267	3.051	3.152	2.943
 8	 0	4.126	3.861	3.255	3.056
 8	 1	3.607	3.199	3.044	2.695
 8	 2	3.527	3.281	3.095	2.888
 8	 3	3.671	3.629	3.318	3.282
 8	 4	3.841	3.844	3.392	3.387
 8	 5	3.929	3.578	3.568	3.242
 8	 6	4.183	3.659	3.905	3.427
 8	 7	4.740	4.743	4.346	4.359
 9	 0	3.030	3.008	2.438	2.416
 9	 1	3.010	3.034	2.555	2.553
 9	 2	2.908	2.757	2.568	2.446
 9	 3	3.155	2.926	2.862	2.673
 9	 4	3.493	3.503	3.112	3.107
 9	 5	3.610	3.623	3.310	3.311
 9	 6	3.564	3.568	3.385	3.393
 9	 7	4.034	4.033	3.745	3.748
10	 0	3.179	2.838	2.522	2.271
10	 1	3.009	2.913	2.540	2.456
10	 2	3.094	2.965	2.748	2.630
10	 3	3.102	2.909	2.763	2.606
10	 4	3.316	3.053	2.997	2.751
10	 5	3.479	3.300	3.182	3.015
10	 6	3.661	3.424	3.405	3.200
10	 7	4.006	3.683	3.706	3.408
11	 0	3.069	3.038	2.485	2.462
11	 1	2.817	2.744	2.434	2.373
11	 2	2.992	2.906	2.664	2.596
11	 3	3.165	3.043	2.820	2.708
11	 4	3.185	3.014	2.891	2.762
11	 5	3.398	3.109	3.124	2.862
11	 6	3.764	3.783	3.527	3.539
11	 7	4.038	4.037	3.675	3.687
12	 0	3.170	3.184	2.548	2.549
12	 1	3.035	2.850	2.603	2.436
12	 2	3.006	2.826	2.689	2.539
12	 3	3.143	2.938	2.871	2.686
12	 4	3.553	3.372	3.168	3.011
12	 5	3.769	3.397	3.435	3.101
12	 6	3.944	3.506	3.683	3.295
12	 7	4.397	4.397	4.034	4.072
13	 0	2.924	2.649	2.402	2.178
13	 1	3.040	2.869	2.618	2.484
13	 2	3.040	2.891	2.701	2.576
13	 3	3.185	3.021	2.875	2.730
13	 4	3.371	3.203	3.073	2.913
13	 5	3.704	3.713	3.461	3.456
13	 6	4.038	4.021	3.917	3.913
13	 7	4.476	4.499	4.176	4.175
14	 0	2.649	2.473	2.135	1.995
14	 1	2.615	2.545	2.255	2.198
14	 2	2.718	2.544	2.461	2.302
14	 3	2.961	2.763	2.685	2.509
14	 4	3.215	2.990	2.941	2.748
14	 5	3.618	3.245	3.408	3.065
14	 6	3.778	3.360	3.633	3.230
14	 7	4.250	4.251	4.004	4.022
15	 0	2.893	2.889	2.411	2.410
15	 1	3.121	2.881	2.655	2.446
15	 2	3.114	3.117	2.787	2.791
15	 3	3.517	3.511	3.154	3.151
15	 4	3.764	3.726	3.404	3.413
15	 5	4.000	4.017	3.735	3.734
15	 6	4.323	4.294	4.153	4.138
15	 7	4.745	4.723	4.500	4.488
16	 0	2.824	2.666	2.313	2.183
16	 1	2.908	2.741	2.493	2.346
16	 2	2.738	2.590	2.426	2.297
16	 3	2.895	2.756	2.635	2.518
16	 4	2.835	2.824	2.613	2.602
16	 5	2.896	2.844	2.757	2.704
16	 6	3.093	2.982	3.006	2.911
16	 7	3.061	2.978	2.984	2.900
17	 0	2.720	2.624	2.181	2.098
17	 1	2.704	2.645	2.356	2.295
17	 2	2.560	2.537	2.323	2.302
17	 3	2.541	2.514	2.344	2.323
17	 4	2.580	2.571	2.380	2.366
17	 5	2.603	2.577	2.404	2.384
17	 6	2.850	2.821	2.652	2.631
17	 7	2.940	2.912	2.779	2.748
18	 0	2.862	2.567	2.366	2.120
18	 1	2.918	2.738	2.515	2.365
18	 2	2.813	2.700	2.502	2.404
18	 3	2.724	2.626	2.462	2.381
18	 4	2.928	2.829	2.632	2.549
18	 5	2.862	2.740	2.646	2.538
18	 6	3.059	2.907	2.836	2.697
18	 7	3.162	3.022	2.941	2.811
19	 0	2.805	2.687	2.258	2.158
19	 1	2.842	2.729	2.475	2.378
19	 2	2.723	2.667	2.434	2.390
19	 3	2.797	2.708	2.606	2.525
19	 4	3.004	2.851	2.761	2.627
19	 5	2.811	2.792	2.679	2.656
19	 6	3.004	2.966	2.855	2.807
19	 7	3.090	3.016	2.970	2.904
20	 0	2.856	2.567	2.331	2.080
20	 1	3.028	2.715	2.605	2.333
20	 2	2.820	2.650	2.545	2.388
20	 3	2.880	2.732	2.621	2.482
20	 4	2.925	2.772	2.712	2.570
20	 5	2.944	2.830	2.766	2.655
20	 6	3.123	3.019	2.992	2.894
20	 7	3.206	3.068	3.038	2.913
21	 0	2.633	2.487	2.183	2.066
21	 1	2.585	2.437	2.277	2.149
21	 2	2.474	2.422	2.246	2.189
21	 3	2.492	2.449	2.369	2.328
21	 4	2.728	2.708	2.586	2.567
21	 5	2.716	2.648	2.641	2.570
21	 6	2.867	2.802	2.814	2.747
21	 7	2.922	2.854	2.881	2.817
22	 0	3.185	2.812	2.571	2.274
22	 1	3.213	2.956	2.757	2.557
22	 2	3.136	2.945	2.808	2.649
22	 3	3.067	2.860	2.761	2.573
22	 4	3.248	3.193	2.922	2.867
22	 5	3.184	3.087	2.982	2.889
22	 6	3.368	3.266	3.145	3.058
22	 7	3.459	3.282	3.223	3.075
23	 0	4.137	3.890	3.270	3.098
23	 1	3.742	3.152	3.108	2.629
23	 2	3.458	3.207	3.000	2.777
23	 3	3.381	3.111	2.990	2.762
23	 4	3.516	3.302	3.116	2.917
23	 5	3.436	3.132	3.141	2.873
23	 6	3.475	3.268	3.226	3.024
23	 7	3.687	3.450	3.448	3.239
24	 0	3.423	3.421	2.697	2.699
24	 1	3.419	3.385	2.843	2.821
24	 2	3.040	2.863	2.707	2.554
24	 3	3.217	3.016	2.891	2.706
24	 4	3.227	3.062	2.848	2.711
24	 5	3.244	3.118	2.965	2.858
24	 6	3.381	3.385	3.106	3.105
24	 7	3.573	3.415	3.254	3.124
25	 0	3.234	3.198	2.658	2.633
25	 1	3.126	2.812	2.702	2.430
25	 2	3.044	2.789	2.757	2.540
25	 3	3.022	2.788	2.789	2.578
25	 4	3.100	2.857	2.829	2.608
25	 5	3.226	2.973	3.019	2.785
25	 6	3.356	3.144	3.151	2.960
25	 7	3.383	3.246	3.205	3.075
26	 0	2.904	2.634	2.342	2.122
26	 1	2.838	2.739	2.405	2.324
26	 2	2.719	2.673	2.423	2.380
26	 3	2.840	2.792	2.582	2.539
26	 4	2.896	2.769	2.640	2.532
26	 5	2.751	2.731	2.598	2.576
26	 6	2.992	2.959	2.846	2.807
26	 7	3.089	3.049	2.962	2.925
27	 0	2.882	2.860	2.289	2.284
27	 1	2.936	2.805	2.505	2.405
27	 2	2.814	2.784	2.495	2.473
27	 3	2.749	2.691	2.511	2.468
27	 4	2.782	2.732	2.524	2.476
27	 5	2.784	2.737	2.570	2.527
27	 6	2.843	2.819	2.624	2.608
27	 7	2.999	2.967	2.783	2.756
28	 0	2.739	2.528	2.216	2.047
28	 1	2.754	2.618	2.352	2.231
28	 2	2.662	2.507	2.378	2.241
28	 3	2.561	2.514	2.363	2.324
28	 4	2.789	2.735	2.574	2.528
28	 5	2.665	2.635	2.437	2.405
28	 6	2.824	2.757	2.634	2.564
28	 7	2.900	2.855	2.693	2.658
29	 0	2.922	2.692	2.347	2.167
29	 1	2.745	2.678	2.340	2.285
29	 2	2.626	2.572	2.314	2.276
29	 3	2.644	2.599	2.392	2.353
29	 4	2.798	2.735	2.529	2.471
29	 5	2.697	2.694	2.474	2.476
29	 6	2.810	2.711	2.629	2.536
29	 7	2.940	2.859	2.787	2.711
30	 0	2.577	2.464	2.116	2.014
30	 1	2.592	2.498	2.242	2.155
30	 2	2.502	2.457	2.278	2.239
30	 3	2.643	2.622	2.404	2.386
30	 4	2.688	2.602	2.449	2.379
30	 5	2.659	2.601	2.472	2.418
30	 6	2.734	2.672	2.544	2.487
30	 7	2.791	2.763	2.612	2.591
31	 0	2.314	2.204	1.928	1.828
31	 1	2.450	2.339	2.121	2.028
31	 2	2.435	2.380	2.207	2.156
31	 3	2.329	2.304	2.153	2.136
31	 4	2.521	2.496	2.340	2.310
31	 5	2.607	2.575	2.446	2.419
31	 6	2.645	2.632	2.521	2.510
31	 7	2.822	2.784	2.661	2.627
