ch	pt	m	q
 9	 7	0.2030	113.4145
10	 0	0.2042	114.1949
10	 1	0.1677	119.1334
10	 2	0.1442	122.3379
10	 3	0.1394	123.0230
10	 4	0.1897	116.2634
10	 5	0.1933	115.6877
10	 6	0.2043	114.2810
10	 7	0.1924	115.8206
11	 0	0.2022	111.6793
11	 1	0.1865	114.0502
11	 2	0.1547	118.8060
11	 3	0.1555	118.7355
11	 4	0.1850	114.3628
11	 5	0.2094	110.6456
11	 6	0.2116	110.4070
11	 7	0.2207	109.0118
12	 0	0.1812	114.4560
12	 1	0.1696	116.2342
12	 2	0.1366	121.2336
12	 3	0.1535	118.7006
12	 4	0.1908	113.1839
12	 5	0.1892	113.3550
12	 6	0.2196	108.8599
12	 7	0.1970	112.1640
13	 0	0.1919	121.3353
13	 1	0.1503	125.7787
13	 2	0.1491	125.9555
13	 3	0.1712	123.6216
13	 4	0.1816	122.5846
13	 5	0.1952	121.0183
13	 6	0.2204	118.3999
13	 7	0.2024	120.2790
14	 0	0.1567	120.0245
14	 1	0.1324	123.4087
14	 2	0.1240	124.6426
14	 3	0.1514	120.7621
14	 4	0.2042	113.5490
14	 5	0.1955	114.6710
14	 6	0.1866	115.9782
14	 7	0.1869	115.8988
15	 0	0.1549	120.4556
15	 1	0.1489	121.3009
15	 2	0.1392	122.6699
15	 3	0.1471	121.6192
15	 4	0.1905	115.6695
15	 5	0.1801	117.0164
15	 6	0.1859	116.2996
15	 7	0.1784	117.2812
16	 0	0.1427	120.5158
16	 1	0.1662	117.0515
16	 2	0.1587	118.2206
16	 3	0.1595	118.1146
16	 4	0.1729	116.1739
16	 5	0.2012	111.9066
16	 6	0.1810	114.9881
16	 7	0.1666	117.0400
17	 0	0.1362	120.0569
17	 1	0.1495	117.9626
17	 2	0.1399	119.5559
17	 3	0.1322	120.7977
17	 4	0.1818	112.9309
17	 5	0.1591	116.4693
17	 6	0.1952	110.8128
17	 7	0.1594	116.4369
18	 0	0.1849	114.0470
18	 1	0.1713	116.0746
18	 2	0.1499	119.3645
18	 3	0.1526	118.9653
18	 4	0.1730	115.9459
18	 5	0.1971	112.2624
18	 6	0.1896	113.4493
18	 7	0.1978	112.1749
19	 0	0.1973	116.1375
19	 1	0.1933	116.6956
19	 2	0.1573	121.4052
19	 3	0.1442	123.1732
19	 4	0.1945	116.6394
19	 5	0.1828	118.1295
19	 6	0.2171	113.7628
19	 7	0.1803	118.4712
20	 0	0.1882	112.1172
20	 1	0.1756	114.1239
20	 2	0.1298	121.3925
20	 3	0.1335	120.8442
20	 4	0.1555	117.4338
20	 5	0.1787	113.7190
20	 6	0.1781	113.8608
20	 7	0.1775	113.8859
21	 0	0.2069	106.5836
21	 1	0.1755	111.9684
21	 2	0.1515	116.1068
21	 3	0.1442	117.3849
21	 4	0.1777	111.7140
21	 5	0.1942	108.8497
21	 6	0.2049	107.0878
21	 7	0.1952	108.6802
22	 0	0.2166	109.8709
22	 1	0.1758	115.9184
22	 2	0.1641	117.6751
22	 3	0.1585	118.5163
22	 4	0.1849	114.6648
22	 5	0.1838	114.7238
22	 6	0.1959	113.0193
22	 7	0.1928	113.4071
23	 0	0.2313	114.7966
23	 1	0.2149	116.7215
23	 2	0.1696	122.0453
23	 3	0.1691	122.1165
23	 4	0.1834	120.5035
23	 5	0.2036	118.0565
23	 6	0.2042	118.0426
23	 7	0.1875	119.9485
24	 0	0.2218	112.2542
24	 1	0.1871	116.8669
24	 2	0.1711	119.0290
24	 3	0.1618	120.3069
24	 4	0.1831	117.5085
24	 5	0.2016	114.9930
24	 6	0.1913	116.4517
24	 7	0.1935	116.0817
25	 0	0.2130	106.2732
25	 1	0.1797	111.8651
25	 2	0.1487	117.0491
25	 3	0.1531	116.3459
25	 4	0.1530	116.4176
25	 5	0.1870	110.7059
25	 6	0.1632	114.7547
25	 7	0.1672	113.9805
26	 0	0.1954	111.7703
26	 1	0.1685	115.9561
26	 2	0.1582	117.5538
26	 3	0.1444	119.7077
26	 4	0.1611	117.1343
26	 5	0.1600	117.2819
26	 6	0.1708	115.7084
26	 7	0.1636	116.7029
27	 0	0.1899	116.9065
27	 1	0.1528	121.8658
27	 2	0.1503	122.1979
27	 3	0.1432	123.1394
27	 4	0.1771	118.7727
27	 5	0.1764	118.7734
27	 6	0.1791	118.5192
27	 7	0.1705	119.5677
28	 0	0.1707	118.5804
28	 1	0.1484	121.6475
28	 2	0.1351	123.5090
28	 3	0.1294	124.2980
28	 4	0.1461	122.1023
28	 5	0.1793	117.5030
28	 6	0.1564	120.7111
28	 7	0.1781	117.6675
29	 0	0.1482	120.1643
29	 1	0.1382	121.6682
29	 2	0.1234	123.8523
29	 3	0.1310	122.7844
29	 4	0.1610	118.3800
29	 5	0.1863	114.5486
29	 6	0.1660	117.6147
29	 7	0.1839	115.0329
30	 0	0.1132	126.7152
30	 1	0.1121	126.8839
30	 2	0.1452	122.5204
30	 3	0.1424	122.9242
30	 4	0.1661	119.8156
30	 5	0.1617	120.3204
30	 6	0.1868	117.0812
30	 7	0.1960	115.7732
31	 0	0.1421	120.7195
31	 1	0.1389	121.2097
31	 2	0.1400	121.1054
31	 3	0.1356	121.7830
31	 4	0.1603	118.1915
31	 5	0.1959	112.8315
31	 6	0.1752	115.9479
31	 7	0.1829	114.7351
