INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
 7	 1	3.092	2.707	2.716	2.389
 7	 2	2.975	2.678	2.599	2.330
 7	 3	2.911	1.577	2.630	1.421
 7	 4	2.830	2.724	2.578	2.480
 7	 5	2.920	2.717	2.661	2.485
 7	 6	2.945	2.797	2.737	2.608
 7	 7	3.172	2.935	2.944	2.736
 8	 0	4.049	3.633	3.336	2.999
 8	 1	3.785	3.755	3.260	3.196
 8	 2	3.639	3.651	3.167	3.180
 8	 3	3.527	3.324	3.210	3.014
 8	 4	3.729	3.368	3.447	3.115
 8	 5	3.796	3.406	3.604	3.233
 8	 6	4.280	4.274	4.134	4.133
 8	 7	4.628	4.628	4.445	4.448
 9	 0	3.317	3.257	2.741	2.681
 9	 1	3.044	2.876	2.689	2.537
 9	 2	3.189	3.069	2.885	2.765
 9	 3	3.270	3.074	2.997	2.822
 9	 4	3.317	3.151	3.004	2.866
 9	 5	3.586	3.277	3.274	2.992
 9	 6	3.909	3.943	3.602	3.588
 9	 7	4.143	4.102	3.844	3.819
10	 0	3.237	3.156	2.704	2.636
10	 1	2.842	2.645	2.535	2.355
10	 2	2.860	2.698	2.576	2.433
10	 3	3.044	2.825	2.792	2.593
10	 4	3.224	2.831	2.986	2.619
10	 5	3.611	3.270	3.339	3.009
10	 6	3.669	3.340	3.456	3.158
10	 7	4.029	4.056	3.828	3.834
11	 0	2.881	2.554	2.370	2.092
11	 1	2.937	2.702	2.553	2.359
11	 2	2.716	2.640	2.483	2.418
11	 3	2.985	2.896	2.693	2.605
11	 4	3.130	2.908	2.857	2.646
11	 5	3.166	2.939	2.950	2.723
11	 6	3.427	3.182	3.203	2.995
11	 7	3.709	3.473	3.499	3.270
12	 0	2.996	2.706	2.514	2.276
12	 1	2.933	2.749	2.623	2.459
12	 2	3.101	2.928	2.799	2.650
12	 3	3.264	3.032	2.995	2.797
12	 4	3.541	3.181	3.245	2.924
12	 5	3.845	3.454	3.583	3.203
12	 6	4.093	3.654	3.844	3.416
12	 7	4.510	4.510	4.289	4.282
13	 0	3.225	2.953	2.633	2.409
13	 1	3.241	3.067	2.775	2.621
13	 2	3.394	3.216	2.940	2.767
13	 3	3.578	3.262	3.166	2.893
13	 4	3.760	3.496	3.364	3.115
13	 5	3.977	3.609	3.665	3.330
13	 6	4.263	3.841	3.916	3.537
13	 7	4.776	4.061	4.436	3.780
14	 0	2.912	2.578	2.398	2.141
14	 1	2.843	2.630	2.495	2.309
14	 2	2.896	2.753	2.620	2.499
14	 3	3.228	2.951	2.990	2.751
14	 4	3.340	3.054	3.134	2.873
14	 5	3.773	3.785	3.610	3.613
14	 6	4.123	4.081	3.958	3.947
14	 7	4.547	4.510	4.342	4.292
15	 0	3.107	2.883	2.516	2.325
15	 1	3.010	2.875	2.611	2.497
15	 2	3.072	2.932	2.678	2.549
15	 3	3.437	3.232	3.120	2.945
15	 4	3.609	3.350	3.355	3.136
15	 5	4.075	4.083	3.858	3.853
15	 6	4.274	4.241	4.065	4.034
15	 7	4.865	4.830	4.650	4.644
16	 0	3.189	2.805	2.663	2.355
16	 1	3.195	2.968	2.810	2.613
16	 2	3.203	3.019	2.807	2.652
16	 3	3.202	3.180	2.824	2.800
16	 4	3.274	3.069	2.966	2.808
16	 5	3.413	3.218	3.147	2.960
16	 6	3.496	3.311	3.217	3.043
16	 7	3.640	3.431	3.358	3.220
17	 0	2.683	2.536	2.275	2.148
17	 1	2.660	2.645	2.350	2.331
17	 2	2.701	2.606	2.498	2.409
17	 3	2.737	2.655	2.557	2.481
17	 4	2.804	2.779	2.723	2.700
17	 5	2.768	2.694	2.703	2.633
17	 6	2.940	2.845	2.895	2.801
17	 7	3.197	3.096	3.103	3.020
18	 0	3.233	3.231	2.713	2.710
18	 1	3.354	3.349	2.874	2.873
18	 2	3.175	3.038	2.800	2.684
18	 3	3.392	3.083	3.032	2.760
18	 4	3.292	3.176	2.946	2.851
18	 5	3.445	3.254	3.161	2.999
18	 6	3.559	3.352	3.256	3.056
18	 7	3.484	3.301	3.281	3.132
19	 0	2.959	2.633	2.463	2.202
19	 1	2.692	2.571	2.399	2.301
19	 2	2.694	2.596	2.484	2.415
19	 3	2.862	2.704	2.682	2.540
19	 4	2.774	2.686	2.648	2.565
19	 5	2.949	2.801	2.766	2.635
19	 6	2.960	2.917	2.852	2.813
19	 7	3.231	3.125	3.122	3.043
20	 0	3.209	2.634	2.700	2.212
20	 1	2.894	2.881	2.548	2.543
20	 2	2.681	2.603	2.456	2.372
20	 3	3.292	2.956	3.099	2.776
20	 4	2.848	2.745	2.741	2.640
20	 5	2.956	2.818	2.937	2.791
20	 6	2.972	2.811	3.005	2.845
20	 7	3.071	2.969	3.176	3.082
21	 0	3.678	3.597	3.003	2.934
21	 1	3.531	3.546	2.976	2.958
21	 2	3.279	3.067	2.896	2.711
21	 3	3.398	3.106	3.085	2.823
21	 4	3.173	2.967	2.915	2.733
21	 5	3.176	3.032	3.034	2.886
21	 6	3.318	3.092	3.181	2.969
21	 7	3.364	3.131	3.284	3.056
22	 0	4.143	3.979	3.415	3.255
22	 1	3.322	2.970	2.917	2.609
22	 2	3.318	3.094	2.849	2.641
22	 3	3.250	3.098	2.915	2.772
22	 4	3.320	3.099	2.941	2.756
22	 5	3.274	3.096	3.009	2.857
22	 6	3.401	3.101	3.092	2.828
22	 7	3.587	3.371	3.285	3.085
23	 0	4.211	3.871	3.433	3.153
23	 1	3.885	3.430	3.253	2.824
23	 2	3.382	3.184	2.949	2.806
23	 3	3.292	3.094	2.916	2.762
23	 4	3.212	3.112	2.903	2.793
23	 5	3.139	3.052	2.870	2.781
23	 6	3.184	3.130	2.978	2.935
23	 7	3.243	3.162	3.081	3.005
24	 0	3.898	3.712	3.162	3.010
24	 1	3.549	3.549	3.118	3.098
24	 2	3.220	3.040	2.881	2.718
24	 3	3.285	3.108	3.011	2.854
24	 4	3.283	3.152	3.037	2.917
24	 5	3.345	3.263	3.105	3.022
24	 6	3.273	3.199	3.080	3.009
24	 7	3.441	3.442	3.255	3.263
25	 0	3.845	3.719	3.110	3.007
25	 1	3.596	3.299	3.051	2.789
25	 2	3.439	3.295	2.993	2.862
25	 3	3.255	3.190	2.908	2.844
25	 4	3.378	3.257	3.062	2.948
25	 5	3.420	3.275	3.220	3.092
25	 6	3.379	3.256	3.249	3.130
25	 7	3.459	3.365	3.336	3.246
26	 0	3.519	3.469	2.897	2.840
26	 1	3.448	3.448	2.891	2.889
26	 2	3.318	3.301	2.957	2.971
26	 3	3.285	3.280	3.015	3.016
26	 4	3.362	3.370	3.073	3.067
26	 5	3.272	3.263	3.086	3.085
26	 6	3.422	3.439	3.312	3.322
26	 7	3.545	3.536	3.449	3.439
27	 0	3.040	2.584	2.509	2.133
27	 1	3.079	2.762	2.652	2.382
27	 2	2.963	2.750	2.591	2.408
27	 3	3.052	2.861	2.670	2.505
27	 4	3.125	2.904	2.793	2.592
27	 5	3.045	2.758	2.822	2.571
27	 6	3.089	2.953	2.904	2.811
27	 7	3.425	3.136	3.206	2.937
28	 0	2.966	2.971	2.425	2.430
28	 1	2.823	2.715	2.494	2.402
28	 2	3.012	2.863	2.694	2.576
28	 3	2.786	2.741	2.576	2.535
28	 4	2.853	2.824	2.706	2.690
28	 5	2.991	2.927	2.890	2.828
28	 6	2.955	2.936	2.895	2.885
28	 7	3.208	3.160	3.185	3.141
29	 0	3.294	3.291	2.717	2.710
29	 1	3.150	3.015	2.692	2.584
29	 2	3.146	3.040	2.733	2.649
29	 3	3.074	2.969	2.776	2.678
29	 4	3.166	3.125	2.882	2.840
29	 5	3.116	3.058	2.889	2.838
29	 6	3.177	3.104	2.987	2.918
29	 7	3.247	3.179	3.160	3.105
30	 0	3.012	2.876	2.489	2.376
30	 1	2.919	2.801	2.575	2.477
30	 2	2.709	2.703	2.480	2.465
30	 3	2.748	2.725	2.567	2.540
30	 4	2.726	2.715	2.528	2.517
30	 5	2.868	2.808	2.713	2.663
30	 6	2.810	2.802	2.692	2.681
30	 7	2.962	2.949	2.867	2.856
31	 0	3.308	3.304	2.785	2.784
31	 1	3.267	3.162	2.791	2.705
31	 2	3.207	3.119	2.769	2.687
31	 3	3.241	3.183	2.851	2.798
31	 4	3.275	3.154	2.963	2.857
31	 5	3.314	3.228	3.022	2.944
31	 6	3.441	3.397	3.207	3.166
31	 7	3.491	3.385	3.320	3.232
